# 2020-03-24_15.52.31
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1550
# frep_MHz = 100
# pow_mW = 80
# GDD = 0.0
# propa_len = 0.3
# untap_len = 0.01
# taper_len = 0.24
# waist_len = 0.02
# uptap_len = 0.04
# untap_scale = 1.0
# waist_scale = 0.32
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
403.318464	-210.165144
403.372731	-211.968219
403.427012	-214.153337
403.481308	-214.075964
403.535619	-212.451892
403.589944	-211.357880
403.644284	-211.249534
403.698638	-210.247025
403.753007	-210.122563
403.807391	-211.700259
403.861790	-209.961214
403.916203	-207.913826
403.970630	-208.919917
404.025073	-211.288619
404.079530	-212.172697
404.134002	-214.663953
404.188488	-217.534158
404.242989	-216.739016
404.297505	-219.770723
404.352036	-222.561194
404.406581	-220.933718
404.461141	-219.996960
404.515716	-217.650822
404.570305	-217.914451
404.624909	-217.095259
404.679528	-216.282317
404.734162	-216.833327
404.788810	-212.925345
404.843474	-211.790987
404.898152	-215.965760
404.952844	-217.717524
405.007552	-214.903711
405.062274	-217.832893
405.117011	-216.151206
405.171763	-215.456418
405.226530	-222.940910
405.281311	-221.363962
405.336107	-221.273367
405.390919	-220.310133
405.445745	-213.888695
405.500585	-215.051191
405.555441	-217.103656
405.610311	-212.522779
405.665197	-213.407860
405.720097	-219.276578
405.775012	-214.072963
405.829942	-214.245588
405.884886	-226.170366
405.939846	-217.022379
405.994821	-212.998169
406.049810	-215.038236
406.104814	-225.390385
406.159834	-215.895451
406.214868	-212.520593
406.269917	-216.029918
406.324981	-222.862443
406.380060	-214.655937
406.435153	-215.061655
406.490262	-224.466802
406.545386	-224.566882
406.600525	-221.265389
406.655678	-222.853155
406.710847	-221.166850
406.766030	-222.510000
406.821229	-245.103626
406.876442	-217.830573
406.931671	-213.740902
406.986914	-216.172676
407.042173	-223.973046
407.097446	-213.359856
407.152735	-212.468494
407.208039	-220.867528
407.263357	-218.114742
407.318691	-213.671388
407.374039	-218.106103
407.429403	-230.003011
407.484782	-218.980073
407.540176	-219.980483
407.595584	-223.708055
407.651008	-230.427001
407.706447	-224.885679
407.761901	-218.786074
407.817371	-223.161592
407.872855	-225.617233
407.928354	-217.727555
407.983869	-220.276275
408.039398	-226.618472
408.094943	-218.177347
408.150503	-218.980638
408.206078	-221.409221
408.261668	-217.265139
408.317273	-217.537663
408.372893	-219.573581
408.428529	-217.894680
408.484180	-216.455307
408.539846	-215.014898
408.595527	-214.443079
408.651223	-215.852698
408.706934	-217.140930
408.762661	-219.166243
408.818403	-224.531688
408.874160	-224.409279
408.929932	-222.203596
408.985719	-221.294762
409.041522	-218.903922
409.097340	-215.596690
409.153173	-212.131906
409.209021	-210.541118
409.264885	-211.005826
409.320764	-211.625315
409.376658	-211.484370
409.432567	-212.919900
409.488492	-215.367697
409.544432	-215.155866
409.600387	-216.688082
409.656358	-226.430857
409.712343	-224.531266
409.768345	-221.961842
409.824361	-228.441260
409.880393	-234.647221
409.936440	-223.485873
409.992502	-217.522543
410.048580	-215.158312
410.104673	-216.450564
410.160781	-220.727351
410.216905	-227.491368
410.273044	-230.129478
410.329199	-218.830269
410.385369	-216.847843
410.441554	-218.897386
410.497755	-216.058554
410.553971	-212.308978
410.610202	-211.773622
410.666449	-213.478289
410.722711	-215.460409
410.778989	-216.836118
410.835282	-217.267993
410.891591	-216.212894
410.947915	-215.897715
411.004254	-216.878497
411.060609	-217.955427
411.116979	-219.174667
411.173365	-220.818819
411.229766	-221.822756
411.286183	-223.737886
411.342615	-227.771122
411.399063	-221.095498
411.455526	-218.277538
411.512005	-220.260809
411.568499	-224.315439
411.625009	-218.350395
411.681534	-215.188824
411.738075	-213.042791
411.794631	-210.722293
411.851203	-209.708670
411.907790	-210.491689
411.964393	-211.563520
412.021012	-211.324272
412.077646	-211.522621
412.134296	-212.828251
412.190961	-212.637270
412.247642	-211.450449
412.304338	-211.640414
412.361050	-212.802341
412.417778	-213.070556
412.474521	-213.026323
412.531280	-214.637557
412.588054	-219.506051
412.644844	-219.569460
412.701650	-215.891609
412.758471	-214.849333
412.815308	-215.731571
412.872161	-217.982520
412.929029	-220.236672
412.985913	-219.859756
413.042813	-220.327362
413.099728	-224.876995
413.156659	-225.520458
413.213606	-222.907989
413.270568	-219.301765
413.327546	-215.033682
413.384540	-214.026494
413.441550	-215.795622
413.498575	-216.646772
413.555616	-214.463007
413.612673	-213.433725
413.669745	-212.754673
413.726833	-211.710368
413.783937	-211.608933
413.841057	-212.070487
413.898193	-212.146245
413.955344	-212.517400
414.012511	-212.965458
414.069694	-212.925350
414.126893	-213.655930
414.184107	-216.931546
414.241338	-219.330311
414.298584	-217.546639
414.355846	-217.502158
414.413124	-218.727085
414.470417	-219.988836
414.527727	-222.953265
414.585052	-230.631868
414.642393	-236.861500
414.699750	-224.448912
414.757123	-219.771052
414.814512	-218.889643
414.871917	-219.655814
414.929337	-219.615179
414.986774	-219.183450
415.044226	-220.768587
415.101694	-223.762425
415.159178	-225.778129
415.216679	-227.962332
415.274195	-225.467940
415.331727	-223.021384
415.389275	-221.893300
415.446838	-219.009363
415.504418	-218.037689
415.562014	-218.456023
415.619626	-216.886847
415.677254	-215.596089
415.734897	-216.387203
415.792557	-216.283408
415.850233	-214.950189
415.907924	-216.357225
415.965632	-222.221438
416.023356	-231.826959
416.081096	-234.258984
416.138851	-224.971692
416.196623	-217.914060
416.254411	-215.328318
416.312215	-213.707615
416.370035	-211.419542
416.427871	-210.456179
416.485723	-210.748509
416.543591	-210.489233
416.601476	-209.838191
416.659376	-210.651347
416.717292	-212.734741
416.775225	-213.837826
416.833174	-213.325023
416.891138	-213.682079
416.949119	-215.063967
417.007116	-215.646489
417.065130	-214.994258
417.123159	-214.799487
417.181204	-215.597828
417.239266	-215.557476
417.297344	-215.397850
417.355438	-216.110064
417.413548	-215.979069
417.471674	-214.519096
417.529817	-215.071316
417.587975	-218.931320
417.646150	-222.766621
417.704341	-220.944125
417.762549	-220.129779
417.820772	-218.120561
417.879012	-216.686513
417.937268	-217.152166
417.995541	-217.713100
418.053829	-216.982527
418.112134	-217.480335
418.170455	-219.275857
418.228792	-217.783981
418.287146	-216.045102
418.345516	-216.493147
418.403902	-219.213968
418.462304	-221.483116
418.520723	-221.627003
418.579158	-224.431785
418.637610	-229.225664
418.696078	-224.874763
418.754562	-220.558942
418.813062	-217.568280
418.871579	-217.126212
418.930112	-217.491000
418.988661	-217.356415
419.047227	-216.354763
419.105810	-217.139512
419.164408	-219.588780
419.223023	-217.361026
419.281655	-214.973758
419.340302	-215.366898
419.398967	-215.930415
419.457647	-213.894649
419.516344	-212.445498
419.575058	-211.608484
419.633788	-210.544985
419.692534	-209.604447
419.751297	-208.793370
419.810076	-208.117894
419.868872	-207.454328
419.927684	-207.415300
419.986513	-207.422877
420.045358	-207.375929
420.104220	-207.576693
420.163098	-207.857275
420.221992	-207.320509
420.280904	-206.480104
420.339831	-206.094942
420.398776	-205.757874
420.457736	-205.371384
420.516714	-205.075198
420.575707	-205.019674
420.634718	-205.223388
420.693745	-205.834106
420.752788	-206.243770
420.811848	-205.733401
420.870925	-204.830062
420.930018	-204.485500
420.989128	-204.586486
421.048255	-204.750147
421.107398	-204.619453
421.166558	-204.508790
421.225734	-204.810650
421.284927	-205.329864
421.344137	-205.463954
421.403363	-205.056156
421.462606	-204.913036
421.521865	-204.936500
421.581141	-204.830351
421.640434	-204.664088
421.699744	-204.975283
421.759070	-205.842738
421.818413	-206.350176
421.877773	-205.707776
421.937149	-205.243445
421.996542	-205.807168
422.055952	-206.677201
422.115379	-206.565373
422.174822	-205.744348
422.234282	-205.475940
422.293759	-205.508037
422.353252	-204.911915
422.412763	-204.229836
422.472290	-204.420097
422.531834	-205.519269
422.591394	-206.242472
422.650972	-205.448338
422.710566	-204.174437
422.770177	-203.261369
422.829805	-202.541552
422.889449	-201.704696
422.949111	-201.145551
423.008789	-201.187911
423.068485	-201.700054
423.128197	-202.331631
423.187925	-202.683992
423.247671	-203.101820
423.307434	-203.537634
423.367213	-203.327118
423.427010	-202.712311
423.486823	-202.247735
423.546653	-202.171395
423.606500	-202.365248
423.666364	-202.404119
423.726245	-202.223880
423.786143	-202.183163
423.846058	-202.666757
423.905990	-203.515876
423.965939	-203.889856
424.025904	-203.794458
424.085887	-203.994973
424.145886	-204.561291
424.205903	-204.694086
424.265937	-204.228181
424.325987	-203.786890
424.386055	-203.569822
424.446139	-203.858195
424.506241	-204.436990
424.566360	-204.795915
424.626495	-204.648143
424.686648	-204.614331
424.746818	-205.663177
424.807004	-207.118077
424.867208	-208.054922
424.927429	-208.680314
424.987667	-209.226032
425.047922	-209.223923
425.108194	-208.225223
425.168484	-207.202969
425.228790	-206.598189
425.289113	-205.951766
425.349454	-205.473875
425.409812	-205.457205
425.470186	-205.657228
425.530578	-206.304030
425.590988	-207.247270
425.651414	-207.473639
425.711857	-206.558156
425.772318	-205.640132
425.832796	-205.073135
425.893291	-204.991939
425.953803	-204.928962
426.014332	-204.765154
426.074879	-204.348470
426.135442	-203.422172
426.196023	-202.752137
426.256622	-202.426122
426.317237	-202.231539
426.377870	-201.990870
426.438520	-201.738409
426.499187	-201.625290
426.559871	-201.220211
426.620573	-200.552662
426.681292	-200.042545
426.742028	-199.977276
426.802782	-200.503151
426.863553	-201.206858
426.924341	-201.976801
426.985147	-202.677535
427.045969	-203.404760
427.106810	-204.234652
427.167667	-204.836745
427.228542	-204.808021
427.289434	-204.768998
427.350344	-205.534087
427.411271	-206.402256
427.472215	-206.415401
427.533177	-205.922965
427.594156	-206.149915
427.655152	-207.083885
427.716166	-208.025493
427.777197	-207.814831
427.838246	-207.541015
