# 2020-02-25_12.11.09
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1550
# frep_MHz = 13000
# pow_mW = 7200
# GDD = 0.0
# propa_len = 0.3
# untap_len = 0.01
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.24
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
500.058737	-126.368200
500.142161	-125.166974
500.225614	-132.079854
500.309094	-127.146879
500.392602	-122.196774
500.476138	-121.195180
500.559702	-121.097660
500.643294	-122.250380
500.726913	-122.817883
500.810561	-121.824712
500.894236	-124.101137
500.977940	-128.771907
501.061672	-124.780697
501.145431	-121.523537
501.229219	-121.154750
501.313034	-122.649618
501.396878	-128.005815
501.480749	-126.268883
501.564649	-122.528285
501.648577	-125.080126
501.732533	-136.491729
501.816517	-130.838606
501.900529	-126.013426
501.984569	-124.259556
502.068638	-123.239651
502.152734	-129.679174
502.236859	-141.071209
502.321012	-132.182589
502.405193	-129.350455
502.489402	-130.020728
502.573640	-131.711940
502.657906	-131.579247
502.742200	-128.271948
502.826522	-126.592732
502.910873	-131.246853
502.995252	-141.311362
503.079659	-138.535338
503.164095	-135.096630
503.248559	-128.988064
503.333051	-132.848710
503.417572	-133.521213
503.502121	-124.716035
503.586698	-125.258697
503.671304	-127.333000
503.755939	-125.535199
503.840601	-127.386500
503.925293	-125.389667
504.010012	-120.663038
504.094761	-120.684996
504.179537	-122.949961
504.264343	-124.232421
504.349176	-125.706090
504.434039	-122.352945
504.518930	-121.123798
504.603849	-126.160748
504.688797	-128.567605
504.773774	-124.273548
504.858779	-120.536402
504.943813	-120.036525
505.028876	-123.088415
505.113967	-129.332636
505.199087	-120.388605
505.284235	-119.610551
505.369413	-123.105743
505.454619	-126.483107
505.539854	-124.074658
505.625117	-121.122547
505.710409	-120.134656
505.795731	-126.432111
505.881080	-137.516700
505.966459	-128.779979
506.051867	-129.901340
506.137303	-130.770017
