# 2020-02-26_13.19.48
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1550
# frep_MHz = 13000
# pow_mW = 7200
# GDD = 0.0
# propa_len = 0.2
# untap_len = 0.01
# taper_len = 0.04
# waist_len = 0.03
# uptap_len = 0.04
# untap_scale = 1.0
# waist_scale = 0.24
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
500.058737	-137.792193
500.142161	-136.639292
500.225614	-136.542488
500.309094	-136.812828
500.392602	-137.852392
500.476138	-139.032497
500.559702	-140.002718
500.643294	-141.304838
500.726913	-141.719049
500.810561	-144.203070
500.894236	-141.326305
500.977940	-138.383176
501.061672	-136.189291
501.145431	-134.560217
501.229219	-135.489766
501.313034	-134.869434
501.396878	-135.717916
501.480749	-135.662565
501.564649	-136.270470
501.648577	-138.270016
501.732533	-141.350173
501.816517	-146.821282
501.900529	-142.295139
501.984569	-142.112942
502.068638	-140.429214
502.152734	-140.626837
502.236859	-142.635020
502.321012	-139.409032
502.405193	-139.701773
502.489402	-139.343093
502.573640	-138.948968
502.657906	-143.311698
502.742200	-140.730617
502.826522	-139.011379
502.910873	-141.041272
502.995252	-140.674166
503.079659	-140.339022
503.164095	-141.511263
503.248559	-140.625040
503.333051	-141.388659
503.417572	-137.179709
503.502121	-134.837300
503.586698	-134.684853
503.671304	-133.161877
503.755939	-132.830420
503.840601	-132.877493
503.925293	-131.635278
504.010012	-131.359537
504.094761	-132.895965
504.179537	-133.038512
504.264343	-134.487606
504.349176	-134.340993
504.434039	-132.773378
504.518930	-133.417434
504.603849	-133.675145
504.688797	-131.941015
504.773774	-131.652741
504.858779	-131.009309
504.943813	-130.023943
505.028876	-130.891335
505.113967	-132.796938
505.199087	-133.015470
505.284235	-133.925455
505.369413	-136.998358
505.454619	-137.648723
505.539854	-139.142149
505.625117	-141.211985
505.710409	-136.583144
505.795731	-133.970351
505.881080	-134.355850
505.966459	-134.195698
506.051867	-132.840125
506.137303	-132.779416
506.222768	-133.754904
506.308262	-134.078314
506.393785	-134.237158
506.479337	-136.769001
506.564918	-143.854617
506.650528	-140.245327
506.736166	-136.989408
506.821834	-137.437936
506.907530	-135.595594
506.993256	-132.685389
507.079010	-131.548722
507.164794	-131.735630
