# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
8.600000000000065891e-07	1.924006651573566096e+00	1.143083146662087629e-01	1.182208597844093954e-12	1.929379155300321891e+00	-7.135126896148794029e-02	1.201237068729357606e-12
8.700000000000064934e-07	1.921881736204166913e+00	1.247602727651335314e-01	1.188215952368221774e-12	1.927407583754036091e+00	-7.796652989610716733e-02	1.206876867169474149e-12
8.800000000000063976e-07	1.919756722654549108e+00	1.369373361741958173e-01	1.194293590617802262e-12	1.925437953946633085e+00	-8.553848706964968518e-02	1.212569763650860684e-12
8.900000000000063019e-07	1.917631060711618929e+00	1.495834069079348960e-01	1.200442324852693604e-12	1.923469697199658990e+00	-9.354354780715556927e-02	1.218316448596712298e-12
9.000000000000062061e-07	1.915504237615706984e+00	1.631456923964428873e-01	1.206662969615878294e-12	1.921502281811747093e+00	-1.021587369643623538e-01	1.224117618700932273e-12
9.100000000000061104e-07	1.913375775576954041e+00	1.791802132835002559e-01	1.212956343665021150e-12	1.919535210474136111e+00	-1.121238343397402970e-01	1.229973975534100314e-12
9.200000000000060147e-07	1.911245229584183969e+00	1.956661189210162355e-01	1.219323275757932682e-12	1.917568017832562033e+00	-1.225892555096410041e-01	1.235886222172273725e-12
9.300000000000059189e-07	1.909112184977181936e+00	2.133563663884869011e-01	1.225764595445905488e-12	1.915600268489823010e+00	-1.338588747311658389e-01	1.241855069188931298e-12
9.400000000000058232e-07	1.906976255619684979e+00	2.322508562093921758e-01	1.232281138995532981e-12	1.913631554915538935e+00	-1.459421261707479767e-01	1.247881231045225779e-12
9.500000000000057274e-07	1.904837082018004057e+00	2.523344439910273906e-01	1.238873748056175942e-12	1.911661495634566998e+00	-1.588393336822427060e-01	1.253965427072227124e-12
9.600000000000056317e-07	1.902694329619857960e+00	2.735771608136834399e-01	1.245543269709090910e-12	1.909689733531608091e+00	-1.725415772524260261e-01	1.260108381561155260e-12
9.700000000000055359e-07	1.900547687241431971e+00	2.959350471103384117e-01	1.252290556508913617e-12	1.907715934283993109e+00	-1.870309093523969957e-01	1.266310823844808706e-12
9.800000000000054402e-07	1.898396865611742923e+00	3.193516036944224479e-01	1.259116466517803409e-12	1.905739784911717027e+00	-2.022809363461377519e-01	1.272573488370482278e-12
9.900000000000053444e-07	1.896241596024494935e+00	3.437598483091657831e-01	1.266021863332360343e-12	1.903760992434929022e+00	-2.182577679709803153e-01	1.278897114764642078e-12
1.000000000000005249e-06	1.894081629088461893e+00	3.690849271634308870e-01	1.273007616103475095e-12	1.901779282629896040e+00	-2.349213186860309444e-01	1.285282447889305236e-12
1.010000000000005153e-06	1.891916733568338893e+00	3.952472166075540194e-01	1.280074599549378667e-12	1.899794398875396917e+00	-2.522269357187009176e-01	1.291730237890514194e-12
1.020000000000005057e-06	1.889746695308671010e+00	4.221658157244334575e-01	1.287223693961955090e-12	1.897806101082150976e+00	-2.701272968696888932e-01	1.298241240238846542e-12
1.030000000000004961e-06	1.887571316234188945e+00	4.497623370964504708e-01	1.294455785207152793e-12	1.895814164698607973e+00	-2.885745225122863244e-01	1.304816215762016758e-12
1.040000000000004866e-06	1.885390413420471090e+00	4.779649147558083788e-01	1.301771764721396588e-12	1.893818379787042039e+00	-3.075224216050670423e-01	1.311455930669774827e-12
1.050000000000004770e-06	1.883203818229397086e+00	5.067123037483624026e-01	1.309172529511216079e-12	1.891818550164388046e+00	-3.269287732832319993e-01	1.318161156570933123e-12
1.060000000000004674e-06	1.881011375504249017e+00	5.359570046080710526e-01	1.316658982172436219e-12	1.889814492602744922e+00	-3.467575496894852449e-01	1.324932670482739431e-12
1.070000000000004578e-06	1.878812942819934939e+00	5.656605372586733793e-01	1.324232030861042010e-12	1.887806036084987094e+00	-3.669809636467431524e-01	1.331771254832435590e-12
1.080000000000004483e-06	1.876608389784568010e+00	5.957875307116348162e-01	1.331892588860309394e-12	1.885793021111231038e+00	-3.875812314961779026e-01	1.338677697451174201e-12
1.090000000000004387e-06	1.874397597387746917e+00	6.263466146115669320e-01	1.339641574722699852e-12	1.883775299052312890e+00	-4.085519338553795787e-01	1.345652791560150424e-12
1.100000000000004291e-06	1.872180457391414032e+00	6.573778857327982061e-01	1.347479912888275853e-12	1.881752731546787016e+00	-4.298988733087087954e-01	1.352697335749063580e-12
1.110000000000004196e-06	1.869956871762169071e+00	6.889254218298175303e-01	1.355408533110625393e-12	1.879725189938143970e+00	-4.516403291333320746e-01	1.359812133946787983e-12
1.120000000000004100e-06	1.867726752140768998e+00	7.210467159421708461e-01	1.363428370288136134e-12	1.877692554749385900e+00	-4.738066275448615805e-01	1.366997995384393562e-12
1.130000000000004004e-06	1.865490019345857009e+00	7.538134405342065136e-01	1.371540364472592548e-12	1.875654715192156985e+00	-4.964389699226382513e-01	1.374255734550344825e-12
1.140000000000003908e-06	1.863246602909802929e+00	7.873066876675203218e-01	1.379745460815132914e-12	1.873611568707989949e+00	-5.195874884987334852e-01	1.381586171138071219e-12
1.150000000000003813e-06	1.860996440644320904e+00	8.216106946614569750e-01	1.388044609481871236e-12	1.871563020539372957e+00	-5.433085203245289208e-01	1.388990129985669173e-12
1.160000000000003717e-06	1.858739478233691012e+00	8.568056373520596125e-01	1.396438765555912899e-12	1.869508983328497020e+00	-5.676611314591566426e-01	1.396468441007920217e-12
1.170000000000003621e-06	1.856475668853686090e+00	8.929595984925710050e-01	1.404928888929270271e-12	1.867449376741805001e+00	-5.927029655522998430e-01	1.404021939120471475e-12
1.180000000000003525e-06	1.854204972814329055e+00	9.301199849076251525e-01	1.413515944184848505e-12	1.865384127118502988e+00	-6.184855110190414784e-01	1.411651464156212672e-12
1.190000000000003430e-06	1.851927357224891990e+00	9.683047055307072437e-01	1.422200900468330289e-12	1.863313167141420923e+00	-6.450489535248473683e-01	1.419357860773748480e-12
1.200000000000003334e-06	1.849642795679516061e+00	1.007493548836034147e+00	1.430984731349724875e-12	1.861236435528691002e+00	-6.724167818659075868e-01	1.427141978357925403e-12
1.210000000000003238e-06	1.847351267962130006e+00	1.047620220506589428e+00	1.439868414674038349e-12	1.859153876744852996e+00	-7.005903938008992693e-01	1.435004670912326572e-12
1.220000000000003142e-06	1.845052759771387052e+00	1.088596290005103162e+00	1.448852932369955401e-12	1.857065440728765005e+00	-7.295852088590890627e-01	1.442946796841510994e-12
1.230000000000003047e-06	1.842747261993755936e+00	1.127712569176084312e+00	1.457939258271819370e-12	1.854971082880946920e+00	-7.551127300311741841e-01	1.450969226001245165e-12
1.240000000000002951e-06	1.840434772202184988e+00	1.173401383000145293e+00	1.467128403613681400e-12	1.852870762938378046e+00	-7.867994314262407585e-01	1.459072813599333101e-12
1.250000000000002855e-06	1.838115291967546083e+00	1.220626977834882609e+00	1.476421352151724829e-12	1.850764445986587958e+00	-8.196890760591872827e-01	1.467258436142341612e-12
1.260000000000002759e-06	1.835788828191502020e+00	1.269332610851749088e+00	1.485819100580980794e-12	1.848652101479828946e+00	-8.538241197999184573e-01	1.475526968692858441e-12
1.270000000000002664e-06	1.833455391881773089e+00	1.318690552883845735e+00	1.495322631783749032e-12	1.846533703565540030e+00	-8.846411721451136190e-01	1.483879299641083519e-12
1.280000000000002568e-06	1.831115000432157025e+00	1.375242009855263126e+00	1.504932979449348001e-12	1.844409229632689939e+00	-9.231297311320370014e-01	1.492316294826050832e-12
1.290000000000002472e-06	1.828767673935653981e+00	1.434579139107323265e+00	1.514651135487719040e-12	1.842278661914251048e+00	-9.636376950686265097e-01	1.500838847468171637e-12
1.300000000000002376e-06	1.826413437228727954e+00	1.496691910238006962e+00	1.524478108215629835e-12	1.840141986215598990e+00	-1.006216772869157561e+00	1.509447846599915457e-12
1.310000000000002281e-06	1.824052319206723949e+00	1.561524818916637969e+00	1.534414908232455394e-12	1.837999192022121031e+00	-1.050893235903741729e+00	1.518144184232900351e-12
1.320000000000002185e-06	1.821684352673226925e+00	1.628975848743552390e+00	1.544462548155557398e-12	1.835850272355934898e+00	-1.097665903760267181e+00	1.526928755136745280e-12
1.330000000000002089e-06	1.819309574198046953e+00	1.698896778837049260e+00	1.554622042343463845e-12	1.833695223641415017e+00	-1.146504764779873398e+00	1.535802456606433644e-12
1.340000000000001993e-06	1.816928023983310991e+00	1.771094914987255908e+00	1.564894406606757918e-12	1.831534045578973036e+00	-1.197350314507214630e+00	1.544766188217556675e-12
1.350000000000001898e-06	1.814539745737187015e+00	1.845336232746016325e+00	1.575280657906430291e-12	1.829366741026624110e+00	-1.250113673091785005e+00	1.553820851569219200e-12
1.360000000000001802e-06	1.812144786554767961e+00	1.921350006048041292e+00	1.585781814039749424e-12	1.827193315888874015e+00	-1.304677507434206518e+00	1.562967350014100277e-12
1.370000000000001706e-06	1.809743196805674081e+00	1.998834762899760698e+00	1.596398893313578530e-12	1.825013779012452098e+00	-1.360897793683019330e+00	1.572206588375408384e-12
1.380000000000001610e-06	1.807335030028025979e+00	2.077465527295569547e+00	1.607132914204877307e-12	1.822828142088561920e+00	-1.418606431938924217e+00	1.581539472650200654e-12
1.390000000000001515e-06	1.804920342828352897e+00	2.156902147645151313e+00	1.617984895008653182e-12	1.820636419561185049e+00	-1.477614646958685274e+00	1.590966909698696179e-12
1.400000000000001419e-06	1.802499194787158032e+00	2.236798461848499286e+00	1.628955853472814188e-12	1.818438628541160895e+00	-1.537717157515187782e+00	1.600489806919183328e-12
1.410000000000001323e-06	1.800071648369760968e+00	2.316812085221575668e+00	1.640046806420310388e-12	1.816234788725662019e+00	-1.598696983263397708e+00	1.610109071908136966e-12
1.420000000000001227e-06	1.797637768842142991e+00	2.396614424892006490e+00	1.651258769357984485e-12	1.814024922322762023e+00	-1.660330838866315384e+00	1.619825612105000323e-12
1.430000000000001132e-06	1.795197624191515962e+00	2.475900593897088164e+00	1.662592756072293153e-12	1.811809053980840023e+00	-1.722394881733109395e+00	1.629640334421406531e-12
1.440000000000001036e-06	1.792751285051330967e+00	2.554398821745367254e+00	1.674049778211531144e-12	1.809587210722497952e+00	-1.784670758238092958e+00	1.639554144854320838e-12
1.450000000000000940e-06	1.790298824630476071e+00	2.631878905019354953e+00	1.685630844854359668e-12	1.807359421882785089e+00	-1.846951642028714424e+00	1.649567948082819135e-12
