# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
8.600000000000065891e-07	1.925304353335528962e+00	1.706647422810914083e-01	1.206117855931438417e-12	1.930832188688502926e+00	-1.051113701489198859e-01	1.223723817045109210e-12
8.700000000000064934e-07	1.923207025702946993e+00	1.867533063546524819e-01	1.212203354390156229e-12	1.928893224115411975e+00	-1.150137612015414285e-01	1.229368074148803625e-12
8.800000000000063976e-07	1.921109824495353946e+00	2.030660802983407232e-01	1.218359586255559714e-12	1.926956520530554995e+00	-1.252546490433250059e-01	1.235064172287262572e-12
8.900000000000063019e-07	1.919012197440836065e+00	2.205428597710749894e-01	1.224587347667187317e-12	1.925021507772324059e+00	-1.362651866003724288e-01	1.240812774807945895e-12
9.000000000000062061e-07	1.916913629832823096e+00	2.391743204721549776e-01	1.230887440428085834e-12	1.923087652554555049e+00	-1.480492774754001983e-01	1.246614547609464264e-12
9.100000000000061104e-07	1.914813641940638966e+00	2.589333985849808784e-01	1.237260670602781481e-12	1.921154455943157036e+00	-1.606007722779561053e-01	1.252470160138396833e-12
9.200000000000060147e-07	1.912711786583640938e+00	2.821036271836142029e-01	1.243707846213167488e-12	1.919221451059851979e+00	-1.749578203500646301e-01	1.258380287208645521e-12
9.300000000000059189e-07	1.910607647263824926e+00	3.056551605381095937e-01	1.250229787031576155e-12	1.917288200744847071e+00	-1.899123185627556998e-01	1.264345602638605628e-12
9.400000000000058232e-07	1.908500835744078028e+00	3.306490560653499444e-01	1.256827310441521131e-12	1.915354295822256914e+00	-2.058465587872448932e-01	1.270366788583538679e-12
9.500000000000057274e-07	1.906390990476751979e+00	3.570517197091455652e-01	1.263501240553391147e-12	1.913419353102054021e+00	-2.227513930810177123e-01	1.276444529773553038e-12
9.600000000000056317e-07	1.904277774837118020e+00	3.848122624403021996e-01	1.270252406063780702e-12	1.911483013722113933e+00	-2.406067138302679931e-01	1.282579514984445749e-12
9.700000000000055359e-07	1.902160875549564034e+00	4.138640086653466721e-01	1.277081640277428526e-12	1.909544941580084032e+00	-2.593820260083767315e-01	1.288772437109339484e-12
9.800000000000054402e-07	1.900040001231096065e+00	4.441266871948579831e-01	1.283989781121523199e-12	1.907604821882489921e+00	-2.790374339488300715e-01	1.295023993221891781e-12
9.900000000000053444e-07	1.897914881042332080e+00	4.755092563975885644e-01	1.290977671152555667e-12	1.905662359801282069e+00	-2.995250266403830519e-01	1.301334884631490171e-12
1.000000000000005249e-06	1.895785263437018031e+00	5.079132690844315734e-01	1.298046157555763071e-12	1.903717279228845038e+00	-3.207906269609214212e-01	1.307705816930349568e-12
1.010000000000005153e-06	1.893650915002011104e+00	5.412366716589873672e-01	1.305196092137393118e-12	1.901769321623415054e+00	-3.427758517316491504e-01	1.314137500032796887e-12
1.020000000000005057e-06	1.891511619380342957e+00	5.753778836081471226e-01	1.312428331309945491e-12	1.899818244937522049e+00	-3.654204164007066047e-01	1.320630648207027023e-12
1.030000000000004961e-06	1.889367176270684956e+00	6.102399936082024690e-01	1.319743736070225910e-12	1.897863822622781971e+00	-3.886645956237716470e-01	1.327185980099002437e-12
1.040000000000004866e-06	1.887217400497146924e+00	6.457348811926562071e-01	1.327143171970536989e-12	1.895905842704965982e+00	-4.124517436778435409e-01	1.333804218749106220e-12
1.050000000000004770e-06	1.885062121143864067e+00	6.817870618692585261e-01	1.334627509082677295e-12	1.893944106923808102e+00	-4.367307648010019250e-01	1.340486091601191001e-12
1.060000000000004674e-06	1.882901180749275039e+00	7.183370488247244889e-01	1.342197621954965925e-12	1.891978429932460015e+00	-4.614584197334693494e-01	1.347232330504324788e-12
1.070000000000004578e-06	1.880734434555527024e+00	7.553440266264130898e-01	1.349854389562089431e-12	1.890008638552032938e+00	-4.866013462292936853e-01	1.354043671707215170e-12
1.080000000000004483e-06	1.878561749808770109e+00	7.927876404804854449e-01	1.357598695247541073e-12	1.888034571076997903e+00	-5.121376773883784539e-01	1.360920855845355109e-12
1.090000000000004387e-06	1.876383005106454060e+00	8.306687345420591395e-01	1.365431426658672807e-12	1.886056076627556033e+00	-5.380581514854985148e-01	1.367864627920975312e-12
1.100000000000004291e-06	1.874198089788158939e+00	8.690088913247819846e-01	1.373353475673970230e-12	1.884073014545541103e+00	-5.643666067529039543e-01	1.374875737275767065e-12
1.110000000000004196e-06	1.872006903366624009e+00	9.078486775075951254e-01	1.381365738322466090e-12	1.882085253830509952e+00	-5.910797853681795111e-01	1.381954937556479317e-12
1.120000000000004100e-06	1.869809354996113004e+00	9.472445417650539046e-01	1.389469114694864007e-12	1.880092672613189020e+00	-6.182263817419502150e-01	1.389102986673499869e-12
1.130000000000004004e-06	1.867605362975290006e+00	9.872643653690413856e-01	1.397664508846154113e-12	1.878095157663451920e+00	-6.458453053869261939e-01	1.396320646752228627e-12
1.140000000000003908e-06	1.865394854282159898e+00	1.027981742583452540e+00	1.405952828689466756e-12	1.876092603930417102e+00	-6.739831491882484205e-01	1.403608684077628632e-12
1.150000000000003813e-06	1.863177764138739922e+00	1.069469121786739807e+00	1.414334985880597601e-12	1.874084914112325029e+00	-7.026909003190633385e-01	1.410967869031588332e-12
1.160000000000003717e-06	1.860954035603340939e+00	1.111790019612552527e+00	1.422811895693146371e-12	1.872071998254118963e+00	-7.320199554521593654e-01	1.418398976023397617e-12
1.170000000000003621e-06	1.858723619188517029e+00	1.154990594302526707e+00	1.431384476883753256e-12	1.870053773370790040e+00	-7.620175550307499712e-01	1.425902783413295611e-12
1.180000000000003525e-06	1.856486472502856921e+00	1.199090928819463331e+00	1.440053651547070280e-12	1.868030163094674956e+00	-7.927217738500416111e-01	1.433480073428936337e-12
1.190000000000003430e-06	1.854242559914984989e+00	1.244076457898002586e+00	1.448820344960416739e-12	1.866001097345100890e+00	-8.241562672254342248e-01	1.441131632074943501e-12
1.200000000000003334e-06	1.851991852238199066e+00	1.289890023056438961e+00	1.457685485417427649e-12	1.863966512018822019e+00	-8.563249837758762917e-01	1.448858249035329638e-12
1.210000000000003238e-06	1.849734326434371967e+00	1.336425108448704657e+00	1.466650004050911483e-12	1.861926348699884048e+00	-8.892071216599740646e-01	1.456660717568798390e-12
1.220000000000003142e-06	1.847469964734427927e+00	1.383781789021459874e+00	1.475714818537260430e-12	1.859880554706609956e+00	-9.192110045803282281e-01	1.464539843416461883e-12
1.230000000000003047e-06	1.845198756664446993e+00	1.436686816136161671e+00	1.484880894448332834e-12	1.857829081638211921e+00	-9.555519544629226258e-01	1.472496410737868193e-12
1.240000000000002951e-06	1.842920695544874032e+00	1.491500082928692184e+00	1.494149156999184880e-12	1.855771886822306094e+00	-9.933023431451710739e-01	1.480531229806258282e-12
1.250000000000002855e-06	1.840635780321437043e+00	1.548206916496330798e+00	1.503520547002610635e-12	1.853708932031330914e+00	-1.032535601530868874e+00	1.488645106894571329e-12
1.260000000000002759e-06	1.838344014855096908e+00	1.606686689616992014e+00	1.512996006998964619e-12	1.851640183522937022e+00	-1.073245755691815795e+00	1.496838851179598988e-12
1.270000000000002664e-06	1.836045407722489031e+00	1.666816324431497520e+00	1.522576481359036732e-12	1.849565611839123935e+00	-1.115466523629253581e+00	1.505113274514889780e-12
1.280000000000002568e-06	1.833739971214022990e+00	1.724328328610948535e+00	1.532262894453717474e-12	1.847485192022239042e+00	-1.151674427049631300e+00	1.513469202376036884e-12
1.290000000000002472e-06	1.831427724183664063e+00	1.792700122450163747e+00	1.542056230225666503e-12	1.845398901960382032e+00	-1.198372488879927644e+00	1.521907432819821848e-12
1.300000000000002376e-06	1.829108687599966920e+00	1.863971155728387785e+00	1.551957419534207517e-12	1.843306724282812947e+00	-1.247250585263662170e+00	1.530428793225893924e-12
1.310000000000002281e-06	1.826782887075234063e+00	1.938065603097183232e+00	1.561967410510573252e-12	1.841208644927160964e+00	-1.298326284178151102e+00	1.539034104707727709e-12
1.320000000000002185e-06	1.824450352078383908e+00	2.014859313831883103e+00	1.572087151573648905e-12	1.839104653293309966e+00	-1.351588216485847260e+00	1.547724190182804197e-12
1.330000000000002089e-06	1.822111115791970049e+00	2.094180834986541395e+00	1.582317591126145627e-12	1.836994742107437961e+00	-1.406995045756831209e+00	1.556499874155941763e-12
1.340000000000001993e-06	1.819765214977278944e+00	2.175813860124320875e+00	1.592659677238827957e-12	1.834878907294281936e+00	-1.464475182089422844e+00	1.565361982492126840e-12
1.350000000000001898e-06	1.817412689847073937e+00	2.259501098123821272e+00	1.603114357322428469e-12	1.832757147857172919e+00	-1.523927280344572033e+00	1.574311342178302867e-12
1.360000000000001802e-06	1.815053583945507087e+00	2.344949526376497673e+00	1.613682577787643415e-12	1.830629465765369002e+00	-1.585221553698831221e+00	1.583348781073996945e-12
1.370000000000001706e-06	1.812687944034740983e+00	2.431836914307691000e+00	1.624365283692805689e-12	1.828495865848213997e+00	-1.648201899416726901e+00	1.592475127650350204e-12
1.380000000000001610e-06	1.810315819987950103e+00	2.519819471778336428e+00	1.635163418379389993e-12	1.826356355695794020e+00	-1.712688811914898634e+00	1.601691210717221920e-12
1.390000000000001515e-06	1.807937264688260992e+00	2.608540425521879147e+00	1.646077923095253671e-12	1.824210945565625019e+00	-1.778483042905190548e+00	1.610997859138057969e-12
1.400000000000001419e-06	1.805552333933343023e+00	2.697639274685866173e+00	1.657109736605500339e-12	1.822059648295103029e+00	-1.845369933484417135e+00	1.620395901532026643e-12
1.410000000000001323e-06	1.803161086345286046e+00	2.786761410029883201e+00	1.668259794790966294e-12	1.819902479219317026e+00	-1.913124302910050867e+00	1.629886165963382042e-12
1.420000000000001227e-06	1.800763583285472924e+00	2.875567789726407142e+00	1.679529030234135228e-12	1.817739456093953043e+00	-1.981515793190894437e+00	1.639469479617403949e-12
1.430000000000001132e-06	1.798359888774180959e+00	2.963744283714472960e+00	1.690918371792423502e-12	1.815570599022999110e+00	-2.050314496486060900e+00	1.649146668462776670e-12
1.440000000000001036e-06	1.795950069414607997e+00	3.051010293658948491e+00	1.702428744158639671e-12	1.813395930390963029e+00	-2.119296706343949843e+00	1.658918556900075244e-12
1.450000000000000940e-06	1.793534194321100950e+00	3.137126259796885197e+00	1.714061067408261630e-12	1.811215474799364067e+00	-2.188250601556261721e+00	1.668785967396047404e-12
1.460000000000000844e-06	1.791112335051316062e+00	3.221899632975858019e+00	1.725816256533603468e-12	1.809029259007250978e+00	-2.256981651133250111e+00	1.678749720103435231e-12
1.470000000000000749e-06	1.788684565542119964e+00	3.305188927384706155e+00	1.737695220964097971e-12	1.806837311875538976e+00	-2.325317542412671301e+00	1.688810632466227435e-12
