# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
8.600000000000065891e-07	1.928761113108216074e+00	8.697787262939517205e+00	1.272139790059041904e-12	1.934685839686725028e+00	-5.351103873934828670e+00	1.282348813594112164e-12
8.700000000000064934e-07	1.926737615586606056e+00	8.769093641505023129e+00	1.278178216965145473e-12	1.932833558388663997e+00	-5.411532930607753755e+00	1.287569262614497179e-12
8.800000000000063976e-07	1.924714858503622894e+00	8.822500080438949510e+00	1.284278529094365523e-12	1.930984398583764028e+00	-5.460601537059960542e+00	1.292822328448568347e-12
8.900000000000063019e-07	1.922692284685769026e+00	8.854904250749177308e+00	1.290441219070363860e-12	1.929137786313281033e+00	-5.492945584643505796e+00	1.298108242746072545e-12
9.000000000000062061e-07	1.920669374300254084e+00	8.878694088420379771e+00	1.296666769191971446e-12	1.927293184654973901e+00	-5.522005809335293058e+00	1.303427243059597877e-12
9.100000000000061104e-07	1.918645642630040005e+00	8.892190864190984811e+00	1.302955665502969812e-12	1.925450090770802092e+00	-5.543841502888881223e+00	1.308779556063707000e-12
9.200000000000060147e-07	1.916620637514613978e+00	8.898218271477558616e+00	1.309308388501849290e-12	1.923608033819556029e+00	-5.560200933266212786e+00	1.314165408500107584e-12
9.300000000000059189e-07	1.914593937234789989e+00	8.899263443769738657e+00	1.315725415172059815e-12	1.921766572733377032e+00	-5.572736136703197118e+00	1.319585024629922494e-12
9.400000000000058232e-07	1.912565148514012936e+00	8.897196617835431809e+00	1.322207218764305708e-12	1.919925294225655055e+00	-5.582835392812892650e+00	1.325038626319424153e-12
9.500000000000057274e-07	1.910533904671964045e+00	8.893010854520515096e+00	1.328754268545649642e-12	1.918083810953183921e+00	-5.591461169710490786e+00	1.330526433129413266e-12
9.600000000000056317e-07	1.908499863917072936e+00	8.886596283638422022e+00	1.335367029518063023e-12	1.916241759819182988e+00	-5.599001821035268556e+00	1.336048662407784692e-12
9.700000000000055359e-07	1.906462707765957942e+00	8.876562410416880766e+00	1.342045962109732525e-12	1.914398800405217926e+00	-5.605144980921831888e+00	1.341605529384076651e-12
9.800000000000054402e-07	1.904422139578985984e+00	8.860120626030603574e+00	1.348791521842801067e-12	1.912554613521068925e+00	-5.608780075227190132e+00	1.347197247264751188e-12
9.900000000000053444e-07	1.902377883202269082e+00	8.833037254591102894e+00	1.355604158982060409e-12	1.910708899862676002e+00	-5.607936487503697442e+00	1.352824027327297681e-12
1.000000000000005249e-06	1.900329681707324081e+00	8.789665263674418583e+00	1.362484318169163241e-12	1.908861378769115991e+00	-5.599762943012543737e+00	1.358486079011227554e-12
1.010000000000005153e-06	1.898277296220588051e+00	8.723060398399050897e+00	1.369432438047229802e-12	1.907011787070439057e+00	-5.580552455100367126e+00	1.364183610003730889e-12
1.020000000000005057e-06	1.896220504835677945e+00	8.625184791009028018e+00	1.376448950880780600e-12	1.905159878018845010e+00	-5.545815812687831858e+00	1.369916826317691110e-12
1.030000000000004961e-06	1.894159101602020057e+00	8.487198404477856784e+00	1.383534282175698621e-12	1.903305420296357964e+00	-5.490405228403817617e+00	1.375685932359847617e-12
1.040000000000004866e-06	1.892092866657854033e+00	8.402935497714116408e+00	1.390688383340976959e-12	1.901448213801032905e+00	-5.331373940777956122e+00	1.381491397517451049e-12
1.050000000000004770e-06	1.890021676357851899e+00	8.473958521519831422e+00	1.397912533753881263e-12	1.899588025186611961e+00	-5.376861522156282547e+00	1.387332934890768603e-12
1.060000000000004674e-06	1.887945343424396016e+00	8.564782585975619256e+00	1.405206744146429101e-12	1.897724677554710082e+00	-5.435849183293859355e+00	1.393210963010009383e-12
1.070000000000004578e-06	1.885863717322542099e+00	8.673720980123306390e+00	1.412571414689174603e-12	1.895857992514311974e+00	-5.507735080786865467e+00	1.399125677444704274e-12
1.080000000000004483e-06	1.883776659445222990e+00	8.798500757038706155e+00	1.420006937703481961e-12	1.893987803048011065e+00	-5.591517880016083630e+00	1.405077271867636605e-12
1.090000000000004387e-06	1.881684042455908035e+00	8.936355226436555554e+00	1.427513697287945946e-12	1.892113952863422988e+00	-5.685837398170249024e+00	1.411065938053985274e-12
1.100000000000004291e-06	1.879585749675068973e+00	9.084132012678942658e+00	1.435092068940951575e-12	1.890236295787985910e+00	-5.789026153888214843e+00	1.417091865873538834e-12
1.110000000000004196e-06	1.877481674507208043e+00	9.238412679167335995e+00	1.442742419179803281e-12	1.888354695203775080e+00	-5.899170068631293340e+00	1.423155243276104519e-12
1.120000000000004100e-06	1.875371719905640999e+00	9.395639616078717893e+00	1.450465105156789722e-12	1.886469023519437904e+00	-6.014176151776502444e+00	1.429256256269690746e-12
1.130000000000004004e-06	1.873255797872275918e+00	9.552245525917182789e+00	1.458260474272390607e-12	1.884579161676398051e+00	-6.131844949803437750e+00	1.435395088891898911e-12
1.140000000000003908e-06	1.871133828989991033e+00	9.704780836662745713e+00	1.466128863785336974e-12	1.882684998686861011e+00	-6.249945220111592370e+00	1.441571923174377235e-12
