# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
8.600000000000065891e-07	1.947934033157177947e+00	1.562625651930303269e-02	1.152133056041126804e-12	1.955158025629994967e+00	-9.324440055428439428e-03	1.125607705602356330e-12
8.700000000000064934e-07	1.946340972762300003e+00	1.715618176390967808e-02	1.157788097126741463e-12	1.953779023516954982e+00	-1.023383181327622120e-02	1.129645572854402753e-12
8.800000000000063976e-07	1.944752971229841032e+00	1.879944833942907498e-02	1.163503286285280948e-12	1.952408314566340897e+00	-1.121253734876154207e-02	1.133704949165961559e-12
8.900000000000063019e-07	1.943169458689258056e+00	2.055541477031769954e-02	1.169279172244131437e-12	1.951045317847309946e+00	-1.226087607895526982e-02	1.137786077963679181e-12
9.000000000000062061e-07	1.941589902656716937e+00	2.280602853701621524e-02	1.175116302050268354e-12	1.949689489130594922e+00	-1.353309133084532566e-02	1.141889202011745898e-12
9.100000000000061104e-07	1.940013805519470003e+00	2.504919046925548065e-02	1.181015224746740783e-12	1.948340318309456975e+00	-1.485364552988590117e-02	1.146014561344031138e-12
9.200000000000060147e-07	1.938440702111680958e+00	2.747892070035211701e-02	1.186976486193011061e-12	1.946997327086305907e+00	-1.628587865974659432e-02	1.150162396539485455e-12
9.300000000000059189e-07	1.936870157582416097e+00	3.009975407106352252e-02	1.193000632225939864e-12	1.945660066783647002e+00	-1.783314297497226239e-02	1.154332946796285742e-12
9.400000000000058232e-07	1.935301765380166072e+00	3.291238368130006836e-02	1.199088207969290125e-12	1.944328116352135982e+00	-1.949609048525396959e-02	1.158526450521453247e-12
9.500000000000057274e-07	1.933735145400770072e+00	3.592248446107176862e-02	1.205239757810090991e-12	1.943001080526703950e+00	-2.127990202642492112e-02	1.162743145480069808e-12
9.600000000000056317e-07	1.932169942275770103e+00	3.912790470576169022e-02	1.211455825312727973e-12	1.941678588122359050e+00	-2.318400868535694728e-02	1.166983268792765611e-12
9.700000000000055359e-07	1.930605823788632103e+00	4.252623851046005016e-02	1.217736953216902045e-12	1.940360290458456038e+00	-2.520803354720290573e-02	1.171247057077189296e-12
9.800000000000054402e-07	1.929042479408330069e+00	4.611319789794170176e-02	1.224083683383826971e-12	1.939045859899954038e+00	-2.735047816046567645e-02	1.175534746510889427e-12
9.900000000000053444e-07	1.927479618930346916e+00	4.988275984002529806e-02	1.230496556745177748e-12	1.937734988506047973e+00	-2.960876997387851955e-02	1.179846572903611821e-12
