# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
8.600000000000065891e-07	1.926525418878467066e+00	2.415323590609228244e-01	1.229987293161307660e-12	1.932196426476632034e+00	-1.484379234420334370e-01	1.246264699762162218e-12
8.700000000000064934e-07	1.924454113778226061e+00	2.605014824932515016e-01	1.236151454299293819e-12	1.930288113113447945e+00	-1.604030408509054817e-01	1.251915998635851028e-12
8.800000000000063976e-07	1.922383149343708020e+00	2.864066342256424424e-01	1.242386809855316272e-12	1.928382363272445943e+00	-1.759696851235266202e-01	1.257617939504809002e-12
8.900000000000063019e-07	1.920311971822753039e+00	3.108076786906522893e-01	1.248694153698901259e-12	1.926478605220740992e+00	-1.912285057426432455e-01	1.263371148786270733e-12
9.000000000000062061e-07	1.918240064578424997e+00	3.369194193400415482e-01	1.255074268809513851e-12	1.924576304341117039e+00	-2.076131355068346340e-01	1.269176264655586747e-12
9.100000000000061104e-07	1.916166946063071030e+00	3.647310119724572197e-01	1.261527946288038114e-12	1.922674960269030064e+00	-2.251323004515927151e-01	1.275033925220037631e-12
9.200000000000060147e-07	1.914092167342696937e+00	3.942028571611526644e-01	1.268055980970142800e-12	1.920774104624332956e+00	-2.437749129305550044e-01	1.280944771307704976e-12
9.300000000000059189e-07	1.912015309931935025e+00	4.252717755783443909e-01	1.274659171373431452e-12	1.918873298852203924e+00	-2.635160866686915293e-01	1.286909446704123186e-12
9.400000000000058232e-07	1.909935983797411918e+00	4.578514468183438879e-01	1.281338319746405600e-12	1.916972132232412029e+00	-2.843162087512803859e-01	1.292928598207884551e-12
9.500000000000057274e-07	1.907853825514715940e+00	4.918348634691727117e-01	1.288094232087717912e-12	1.915070220042101035e+00	-3.061219595854623443e-01	1.299002875711329547e-12
9.600000000000056317e-07	1.905768496565579007e+00	5.270977324257102303e-01	1.294927718157157183e-12	1.913167201858714916e+00	-3.288679173482116913e-01	1.305132932272520838e-12
9.700000000000055359e-07	1.903679681763291054e+00	5.635027301268331623e-01	1.301839591478997239e-12	1.911262739991061110e+00	-3.524786891118003029e-01	1.311319424178676074e-12
9.800000000000054402e-07	1.901587087795415965e+00	6.009044912974702557e-01	1.308830669337616475e-12	1.909356518027613969e+00	-3.768715449165085940e-01	1.317563011001378562e-12
9.900000000000053444e-07	1.899490441874011948e+00	6.391551536085359198e-01	1.315901772765822619e-12	1.907448239492228970e+00	-4.019594498900000423e-01	1.323864355643742109e-12
1.000000000000005249e-06	1.897389490484379104e+00	6.781102489488020080e-01	1.323053726525869573e-12	1.905537626598305945e+00	-4.276544130122741372e-01	1.330224124379776017e-12
1.010000000000005153e-06	1.895283998224285948e+00	7.176347064887009797e-01	1.330287359083380635e-12	1.903624419093338904e+00	-4.538710038179561423e-01	1.336642986886044936e-12
1.020000000000005057e-06	1.893173746726279028e+00	7.576086967982275100e-01	1.337603502574252584e-12	1.901708373186481893e+00	-4.805299350404306780e-01	1.343121616265836228e-12
1.030000000000004961e-06	1.891058533656402973e+00	7.979330350250114501e-01	1.345002992764382731e-12	1.899789260552438019e+00	-5.075615285319421410e-01	1.349660689065947128e-12
1.040000000000004866e-06	1.888938171783260955e+00	8.385338609561954204e-01	1.352486669002505486e-12	1.897866867405608060e+00	-5.349089103539594880e-01	1.356260885286273058e-12
1.050000000000004770e-06	1.886812488111865083e+00	8.793663156264486247e-01	1.360055374165633779e-12	1.895940993638963956e+00	-5.625307870043211311e-01	1.362922888382136287e-12
1.060000000000004674e-06	1.884681323077175952e+00	9.204169472473855418e-01	1.367709954597380186e-12	1.894011452022555941e+00	-5.904036359307185400e-01	1.369647385259789148e-12
1.070000000000004578e-06	1.882544529792776977e+00	9.617046292096499416e-01	1.375451260038745577e-12	1.892078067457084067e+00	-6.185231472551967480e-01	1.376435066264954681e-12
1.080000000000004483e-06	1.880401973350416034e+00	1.003279782597712888e+00	1.383280143551148508e-12	1.890140676278317056e+00	-6.469048197842077741e-01	1.383286625164578777e-12
1.090000000000004387e-06	1.878253530166553054e+00	1.045221802308970771e+00	1.391197461431508143e-12	1.888199125608480022e+00	-6.755835825149776319e-01	1.390202759122100787e-12
1.100000000000004291e-06	1.876099087372425034e+00	1.087634589280266795e+00	1.399204073119069911e-12	1.886253272751148957e+00	-7.046123602920416618e-01	1.397184168666066102e-12
1.110000000000004196e-06	1.873938542244278915e+00	1.130640227263412623e+00	1.407300841093558691e-12	1.884302984626339050e+00	-7.340595622333868642e-01	1.404231557652455098e-12
1.120000000000004100e-06	1.871771801670945035e+00	1.174370887843174449e+00	1.415488630764437990e-12	1.882348137242938035e+00	-7.640054772583282361e-01	1.411345633220818941e-12
1.130000000000004004e-06	1.869598781655863018e+00	1.218959146388137516e+00	1.423768310350716920e-12	1.880388615205667913e+00	-7.945376472032954496e-01	1.418527105744143069e-12
