# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
3.599999999999993061e-07	1.463355374739256920e+00	1.084386236125633317e-10	9.092468192497234858e-13	1.463770940891568006e+00	-2.755456040493921760e-06	9.299001188511108885e-13
3.799999999999993264e-07	1.459264108758353107e+00	1.379414509692350981e-09	9.190831465883040228e-13	1.459756395410334973e+00	-1.432863529585725001e-06	9.411875273619471280e-13
3.999999999999993466e-07	1.455556300915106016e+00	-1.461169710607874334e-09	9.292078006142211646e-13	1.456131860647714049e+00	3.139108276145472505e-06	9.526326223103578689e-13
4.199999999999993669e-07	1.452142883750046076e+00	2.072623149868239239e-07	9.395650143900288921e-13	1.452808902238740041e+00	-2.183180524671753230e-06	9.642477304933391185e-13
4.399999999999993872e-07	1.448957706780559018e+00	3.213524849530284718e-11	9.502014265139383748e-13	1.449721829601060996e+00	-2.448089923034501144e-10	9.760632967372295631e-13
4.599999999999994074e-07	1.445950554668383070e+00	-2.033186733398139225e-08	9.611141502286222440e-13	1.446820404378007963e+00	-9.539657468538826238e-07	9.880878042820787872e-13
4.799999999999994277e-07	1.443082731039780908e+00	-3.933446912656466948e-08	9.723180609850616557e-13	1.444066037854025986e+00	-1.781192771808811350e-06	1.000335248447806527e-12
4.999999999999994480e-07	1.440324093745249945e+00	-2.933373120853827425e-08	9.838277620877802974e-13	1.441428677423967963e+00	-2.165978793529504157e-06	1.012818299783391718e-12
5.199999999999994682e-07	1.437650942106734053e+00	-3.661291128201856739e-07	9.956578316570919913e-13	1.438884693912960921e+00	-3.049277937349273698e-06	1.025548550675254008e-12
5.399999999999994885e-07	1.435044492774405933e+00	-2.435778605728621274e-07	1.007822762638337698e-12	1.436415356282155109e+00	-4.045341911360149233e-06	1.038536508525908835e-12
5.599999999999995088e-07	1.432489763504140035e+00	5.509799731625644384e-09	1.020336943069630542e-12	1.434005714601747972e+00	4.952145140814903813e-08	1.051791613980211864e-12
5.799999999999995291e-07	1.429974406243259999e+00	6.686561190729883099e-07	1.033205992001812246e-12	1.431643640875438050e+00	-8.015626404679395415e-06	1.065327991481746884e-12
5.999999999999995493e-07	1.427489431193142089e+00	-2.742200020997799092e-08	1.046461483333637684e-12	1.429319724565150107e+00	-7.307035411094137659e-08	1.079141839408015912e-12
