# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
3.599999999999993061e-07	1.454951640993477957e+00	-8.385430998770260746e-09	5.442828150591114136e-13	1.455930299449508913e+00	-4.495710589406462504e-06	5.600426448514158415e-13
3.799999999999993264e-07	1.450020123620058055e+00	-2.864999168954494407e-08	5.530134094426376989e-13	1.451162660085258960e+00	-6.151393809047632025e-06	5.695069103141152512e-13
3.999999999999993466e-07	1.445447321691847975e+00	-4.132691321678162540e-07	5.620537344291922937e-13	1.446767824406141045e+00	-7.489732852818722355e-06	5.792062437280673599e-13
4.199999999999993669e-07	1.441147055028020985e+00	-4.832600148603903379e-07	5.714248986587427966e-13	1.442659718122067947e+00	-6.158819909633833400e-06	5.891562535304860605e-13
4.399999999999993872e-07	1.437055006043449046e+00	7.871341306820455217e-07	5.811426173723449098e-13	1.438774274066161984e+00	-1.439255295752229871e-05	5.993733868605523656e-13
4.599999999999994074e-07	1.433123716526544023e+00	-1.348480874283982787e-06	5.912362777538378242e-13	1.435063597967989990e+00	-2.472146109861316513e-05	6.098622952909464022e-13
4.799999999999994277e-07	1.429316240531504967e+00	-2.387712229655355225e-08	6.017200130702070315e-13	1.431490846456088040e+00	-4.114577508545811198e-07	6.206343217826908268e-13
4.999999999999994480e-07	1.425604508436856044e+00	-4.982471317338098468e-06	6.126124674747607954e-13	1.428027790172607059e+00	-2.815805534194603619e-05	6.316965636157574519e-13
5.199999999999994682e-07	1.421966861194593923e+00	-2.557235881529018962e-09	6.239311701921727536e-13	1.424652532559927964e+00	-4.981597564956712038e-09	6.430531525050125546e-13
5.399999999999994885e-07	1.418386524211584954e+00	-1.248996934681613534e-11	6.356929286232012949e-13	1.421347993409979082e+00	-1.943119845109220451e-11	6.547064413006594504e-13
5.599999999999995088e-07	1.414850483630047950e+00	1.226546467470406236e-07	6.479136573807291424e-13	1.418100783840454016e+00	5.517683108654708933e-09	6.666568060715005256e-13
5.799999999999995291e-07	1.411348650758821099e+00	1.007410423794059181e-07	6.606083349238848205e-13	1.414900372463087974e+00	4.998035003054792786e-09	6.789027426102340072e-13
5.999999999999995493e-07	1.407873231869229080e+00	-1.343892869011468390e-05	6.737909762776032329e-13	1.411738457628681109e+00	-8.455803533591363765e-05	6.914409934676110183e-13
6.199999999999995696e-07	1.404418247169936906e+00	3.961910464703030088e-09	6.874746271883795592e-13	1.408608489517140905e+00	4.858378209214940734e-11	7.042667167679146136e-13
6.399999999999995899e-07	1.400979159681905006e+00	-3.993617553628817982e-11	7.016713888811103808e-13	1.405505302698804915e+00	-1.018556421646855489e-10	7.173736522468222590e-13
6.599999999999996101e-07	1.397552586134596098e+00	1.156305778579322241e-10	7.163924659572477655e-13	1.402424831240195902e+00	-9.024947894072675913e-11	7.307543558106818541e-13
6.799999999999996304e-07	1.394136069816259038e+00	1.310559600124805060e-10	7.316482490679326606e-13	1.399363886151369973e+00	-1.154251761092490939e-11	7.444004246825419564e-13
6.999999999999996507e-07	1.390727900740164946e+00	2.571668487796692179e-11	7.474484267443770049e-13	1.396319980458138987e+00	5.990691520427667181e-11	7.583027523739032259e-13
7.199999999999996710e-07	1.387326972314276929e+00	9.965360039350236100e-12	7.638021277730599469e-13	1.393291190977415939e+00	4.828387625029625051e-12	7.724517929217684791e-13
7.399999999999996912e-07	1.383932666430770064e+00	2.384849327643458185e-10	7.807180921935059338e-13	1.390276048616821969e+00	-4.102104393617073662e-11	7.868378303944560062e-13
7.599999999999997115e-07	1.380544760861986076e+00	-1.136170621094569117e-11	7.982048683825767673e-13	1.387273450997827062e+00	-1.189893304271067043e-10	8.014512475837368668e-13
7.799999999999997318e-07	1.377163354288355901e+00	3.166754967402794052e-11	8.162710329316189104e-13	1.384282592652605004e+00	-1.122322878687879445e-10	8.162827881306575896e-13
7.999999999999997520e-07	1.373788805346694009e+00	9.730835599386895557e-11	8.349254294389514058e-13	1.381302909121296940e+00	-5.536107552771051866e-11	8.313238069170220194e-13
8.199999999999997723e-07	1.370421682881556968e+00	-7.713173241233316713e-12	8.541774219500230475e-13	1.378334032085017036e+00	-2.528177319070111167e-11	8.465665043317239320e-13
8.399999999999997926e-07	1.367062725182609961e+00	-2.460794937407058359e-10	8.740371585875405718e-13	1.375375753284050040e+00	-5.804672752209648576e-11	8.620041409257330930e-13
8.599999999999998129e-07	1.363712806450078086e+00	-3.191065662963382739e-10	8.945158409193545548e-13	1.372427995442558890e+00	-1.350820271894187001e-10	8.776312299371168157e-13
8.799999999999998331e-07	1.360372909085578952e+00	-9.939308733990092634e-10	9.156259947967854701e-13	1.369490788787224966e+00	-2.529165754789614444e-10	8.934437061380980703e-13
8.999999999999998534e-07	1.357044100683594046e+00	-3.434455166469936776e-09	9.373817387370732273e-13	1.366564252033948046e+00	-1.037212300926708109e-09	9.094390703824906968e-13
9.199999999999998737e-07	1.353727514818789945e+00	-9.293051672663903392e-09	9.597990463893912266e-13	1.363648576943180979e+00	-2.501759568837096349e-09	9.256165100705588826e-13
9.399999999999998939e-07	1.350424334900067080e+00	-2.493177205469678328e-08	9.828960001819873032e-13	1.360744015724375977e+00	-6.468809422677345435e-09	9.419769964755385828e-13
9.599999999999999142e-07	1.347135780503776026e+00	-6.399968248699366720e-08	1.006693033863637046e-12	1.357850870713777969e+00	-1.575019660410548785e-08	9.585233604736479809e-13
9.799999999999999345e-07	1.343863095713476064e+00	-1.589787696416918514e-07	1.031213162293696403e-12	1.354969485865263001e+00	-3.811615949182577955e-08	9.752603486809833958e-13
9.999999999999999547e-07	1.340607539087036004e+00	-3.822376833178595155e-07	1.056482197472636896e-12	1.352100239686456096e+00	-8.959422272556908376e-08	9.921946623305464187e-13
1.019999999999999975e-06	1.337370374948696039e+00	-8.919453453550107168e-07	1.082528950413055580e-12	1.349243539327318997e+00	-2.031553856347842142e-07	1.009334981427870842e-12
