# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
3.599999999999993061e-07	1.473014860369636914e+00	3.471289581337995018e-11	4.658140289772655656e-12	1.473037785795670018e+00	-1.818785247913137278e-09	4.690447488767498218e-12
3.799999999999993264e-07	1.469953710735711017e+00	-8.821667664038429293e-12	4.676251865396487880e-12	1.469982550079159012e+00	-2.309082118662459717e-12	4.713372494937402587e-12
3.999999999999993466e-07	1.467315955952787965e+00	-4.773903123174671156e-12	4.694504759521115175e-12	1.467351475256041038e+00	1.571757337732358343e-11	4.736339243817569265e-12
4.199999999999993669e-07	1.465011915519996988e+00	-2.994236783648059434e-13	4.712909745763381453e-12	1.465054905819034969e+00	-4.064640271524007022e-12	4.759353016646978754e-12
4.399999999999993872e-07	1.462974096619892084e+00	1.571853770481829705e-13	4.731475075618926921e-12	1.463025373168024057e+00	6.210268884602725301e-13	4.782420262286535181e-12
4.599999999999994074e-07	1.461150845253452957e+00	-7.319245471140066030e-13	4.750207373523656192e-12	1.461211246810806053e+00	2.263332850677452127e-07	4.805548142052809353e-12
4.799999999999994277e-07	1.459502042389593912e+00	7.039590505838426134e-13	4.769112196910424391e-12	1.459572430586909997e+00	1.255049026082068724e-07	4.828744239505665299e-12
4.999999999999994480e-07	1.457996118715761957e+00	1.622770260712839725e-11	4.788194401276915776e-12	1.458077377486761916e+00	9.146446886754584318e-08	4.852016364606942999e-12
5.199999999999994682e-07	1.456607941738303102e+00	1.099641896646122820e-10	4.807458385467929117e-12	1.456700976810114012e+00	8.206994265970259245e-08	4.875372422063854805e-12
5.399999999999994885e-07	1.455317293232184950e+00	4.230784250528495159e-10	4.826908260288151641e-12	1.455423031662431033e+00	8.582229794490804555e-08	4.898820320158425953e-12
5.599999999999995088e-07	1.454107754331722901e+00	1.256179245469034099e-09	4.846547966456612693e-12	1.454227144081579048e+00	1.001564555107727486e-07	4.922367909204090533e-12
5.799999999999995291e-07	1.452965877225806945e+00	3.026984379029752188e-09	4.866381358238400713e-12	1.453099886759581016e+00	1.261900505030469015e-07	4.946022940820160041e-12
5.999999999999995493e-07	1.451880561663317026e+00	6.415307078785849891e-09	4.886412263348107384e-12	1.452030179566502044e+00	1.674938174621037233e-07	4.969793042141045973e-12
6.199999999999995696e-07	1.450842579991536985e+00	1.252276996319097577e-08	4.906644526174699029e-12	1.451008814600617924e+00	2.299009040253210814e-07	4.993685700744388478e-12
6.399999999999995899e-07	1.449844211370632019e+00	2.291377060331170914e-08	4.927082039117187786e-12	1.450028090409104076e+00	3.221299726350276326e-07	5.017708257230193714e-12
6.599999999999996101e-07	1.448878957228526110e+00	-6.889155421062147205e-12	4.947728765244975492e-12	1.449081527444616935e+00	-9.167379060798500309e-12	5.041867903752115696e-12
6.799999999999996304e-07	1.447941317855435006e+00	-1.385015323839367107e-11	4.968588755104002073e-12	1.448163644657894045e+00	1.044366646277084434e-12	5.066171683833768085e-12
6.999999999999996507e-07	1.447026615492940982e+00	1.005022085640673038e-11	4.989666158200384130e-12	1.447269782581982023e+00	-6.663984957621603465e-12	5.090626499063629212e-12
