# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
3.599999999999993061e-07	1.472469620078314945e+00	-5.730998133729966688e-12	3.763987690799099485e-12	1.472491777507406008e+00	-1.093547347071565360e-12	3.779481629194047333e-12
3.799999999999993264e-07	1.469347871511939019e+00	-2.223739137872449664e-12	3.780193844431940408e-12	1.469377582063319032e+00	2.711688835946996941e-12	3.800507781866095733e-12
3.999999999999993466e-07	1.466646722607471975e+00	-9.138931400535118523e-12	3.796563180069020092e-12	1.466685087879560978e+00	-2.239521644122128506e-07	3.821649538560232806e-12
4.199999999999993669e-07	1.464276569558998986e+00	-7.598900436440567946e-13	3.813257923385062599e-12	1.464324692930192073e+00	-8.017900720664706837e-12	3.842878670120553576e-12
4.399999999999993872e-07	1.462169915547604004e+00	2.324029194393359596e-13	3.830011241832321362e-12	1.462228966974080890e+00	5.572848429207870530e-12	3.864164435198922176e-12
4.599999999999994074e-07	1.460275174195355019e+00	6.325988180589102631e-13	3.846957557226483887e-12	1.460346340888091010e+00	-1.124034792658675008e-06	3.885534242284349581e-12
4.799999999999994277e-07	1.458552272079528089e+00	-4.353938511488309617e-13	3.864100761045986220e-12	1.458636769819521950e+00	-1.308882009839752236e-08	3.906990680366261201e-12
4.999999999999994480e-07	1.456969699258471973e+00	-1.554495876084177038e-12	3.881535132262556569e-12	1.457068762296660047e+00	-7.505419020481342290e-09	3.928394011762459714e-12
5.199999999999994682e-07	1.455502326019660009e+00	3.101277132434264193e-12	3.899028721908888926e-12	1.455617251515020083e+00	-5.316931352082345485e-09	3.950251191243037442e-12
5.399999999999994885e-07	1.454130023639151892e+00	7.527540203908435429e-12	3.916783079493316532e-12	1.454262088652698015e+00	-1.910434930373710924e-09	3.971993081085171624e-12
5.599999999999995088e-07	1.452836427000836039e+00	1.283712723456763507e-10	3.934818647473967334e-12	1.452986942961383088e+00	-4.988508417753699401e-09	3.993862565864695651e-12
5.799999999999995291e-07	1.451608080554467106e+00	1.618652582403524700e-10	3.952980294485004856e-12	1.451778409545888993e+00	-8.355706568883929980e-09	4.015884646097866244e-12
5.999999999999995493e-07	1.450433968385028916e+00	2.142427045839262705e-10	3.971377469301530691e-12	1.450625467393007018e+00	-1.143211756027530670e-08	4.037968785388197916e-12
6.199999999999995696e-07	1.449304899815526015e+00	2.423451356188304356e-11	3.989996141932832180e-12	1.449518958695753090e+00	-4.644060649455397590e-08	4.060180854406267791e-12
6.399999999999995899e-07	1.448213192755660073e+00	-1.212892514348999161e-10	4.008831464799538303e-12	1.448451265488724049e+00	-1.348302704249206395e-08	4.082583451398002817e-12
6.599999999999996101e-07	1.447152407587825929e+00	-1.603281202646423790e-10	4.027905107351593087e-12	1.447415889890536045e+00	-1.872294770143335826e-08	4.105075118337101087e-12
6.799999999999996304e-07	1.446117083952124016e+00	3.748022634266934241e-10	4.047212704214019954e-12	1.446407431046665915e+00	-2.354379961293722181e-08	4.127716598961294362e-12
6.999999999999996507e-07	1.445102589933269011e+00	3.889364111027221635e-10	4.066758769105042465e-12	1.445421277697954032e+00	-2.385006616067580034e-08	4.150515215217822700e-12
7.199999999999996710e-07	1.444104975750579056e+00	1.361834819982632730e-09	4.086550782652098236e-12	1.444453500337421925e+00	-4.544592343532221441e-08	4.173480183287300620e-12
7.399999999999996912e-07	1.443120046184535932e+00	3.776694017022089652e-09	4.106301687221598538e-12	1.443500573537793041e+00	-3.653736496083397614e-08	4.196619641764105291e-12
7.599999999999997115e-07	1.442146492095343069e+00	3.924095327463942209e-09	4.126597268080904634e-12	1.442559920617116909e+00	-5.938100371535949692e-08	4.219934966251705346e-12
7.799999999999997318e-07	1.441181000103977983e+00	-3.192767700941975103e-10	4.147131365710154974e-12	1.441628902657474898e+00	-6.075413275783576389e-08	4.243439129779575030e-12
7.999999999999997520e-07	1.440221433423610975e+00	-4.631902531045986015e-09	4.167948183702562836e-12	1.440705362218384966e+00	-9.071877129538011833e-08	4.267133631490729440e-12
8.199999999999997723e-07	1.439265917877216028e+00	-3.029335228147866853e-08	4.188954154394936015e-12	1.439787322247584989e+00	-1.209019579903110940e-07	4.290997076907844544e-12
8.399999999999997926e-07	1.438312774266730987e+00	-4.814183566281988993e-09	4.210313925310845734e-12	1.438873393462396066e+00	-1.256963151173275302e-07	4.315098524153798694e-12
8.599999999999998129e-07	1.437360602418312094e+00	-5.950961228887762187e-11	4.231954240249069717e-12	1.437962056780828890e+00	-3.039753040079909752e-11	4.339413333568809491e-12
8.799999999999998331e-07	1.436408161480184020e+00	2.272391574134917407e-08	4.253881087264666981e-12	1.437052086392951900e+00	-1.729677605330193515e-07	4.363948059757849308e-12
8.999999999999998534e-07	1.435454368006721992e+00	-2.910016096912933587e-08	4.276100587005965835e-12	1.436142413143612906e+00	-5.177535581160055329e-07	4.388709141057333536e-12
9.199999999999998737e-07	1.434498275135817069e+00	3.812758016954651613e-08	4.298618986071618556e-12	1.435232103682603011e+00	-3.266367730832033704e-07	4.413702896445992772e-12
9.399999999999998939e-07	1.433539054561421056e+00	-3.196867237227853869e-07	4.321442375846866511e-12	1.434320342108430957e+00	-8.686425940193504291e-07	4.438935294568207617e-12
9.599999999999999142e-07	1.432575982906598044e+00	-6.427873239497643301e-09	4.344577763701590884e-12	1.433406417484389905e+00	-2.543146147336683478e-07	4.464412834066766652e-12
9.799999999999999345e-07	1.431608426793989031e+00	-1.518483021283732574e-08	4.368031479523543366e-12	1.432489707179890104e+00	-4.179873969406976154e-07	4.490141239644339720e-12
9.999999999999999547e-07	1.430635833158993009e+00	-2.095724044930623208e-08	4.391810208876838820e-12	1.431569668259522032e+00	-5.250955466854493423e-07	4.516126310690886889e-12
1.019999999999999975e-06	1.429657719423421902e+00	1.561942056821626210e-07	4.415920729825732156e-12	1.430645827363377975e+00	-5.096354324350256951e-07	4.542373706137985366e-12
1.039999999999999995e-06	1.428673665291606998e+00	-1.392618903494613670e-08	4.440369903336965270e-12	1.429717772478072080e+00	-6.824812451083109207e-07	4.568888940011361260e-12
1.060000000000000016e-06	1.427683305641640921e+00	-3.183221063437158558e-08	4.465164673681724320e-12	1.428785145803554979e+00	-7.838510641530821101e-07	4.595677379076878962e-12
1.080000000000000036e-06	1.426686324346656987e+00	-1.628560566593657078e-07	4.490312054278336102e-12	1.427847637550609949e+00	-1.001644869368998781e-06	4.622744236061024583e-12
1.100000000000000056e-06	1.425682448888504039e+00	-1.989753817105891469e-07	4.515819124375650230e-12	1.426904980531527922e+00	-1.157564064871442553e-06	4.650094565648359108e-12
1.120000000000000076e-06	1.424671445648671986e+00	-1.698711048710265178e-11	4.541693021364804889e-12	1.425956945428789924e+00	5.687603397727562457e-12	4.677733261011608815e-12
1.140000000000000097e-06	1.423653115779947020e+00	-1.754662328090284704e-07	4.567940935189343819e-12	1.425003336645348062e+00	-1.077779209359067797e-06	4.705665044169627198e-12
1.160000000000000117e-06	1.422627291577428954e+00	3.865749658479929014e-09	4.594570098476051732e-12	1.424043988655145032e+00	2.046801147204824401e-08	4.733894470312362919e-12
1.180000000000000137e-06	1.421593833280043961e+00	-3.462870224514662940e-07	4.621587784176781124e-12	1.423078762785096041e+00	-1.907849809155133578e-06	4.762425909907769438e-12
1.200000000000000157e-06	1.420552291630150954e+00	-8.522611884955568222e-09	4.648960427006274732e-12	1.422107415361089977e+00	-5.520733283445472727e-09	4.791288660457812953e-12
1.220000000000000178e-06	1.419503243485497057e+00	-3.658487746052505258e-07	4.676777580537004449e-12	1.421130113906285963e+00	-2.280035421025520422e-05	4.820437341865989413e-12
