; Pulse saved with RP Fiber Power
; Domain: time.
;
; t1 = -2.994140625e-12
; t2 = 3e-12
; dt = 5.859375e-15
; lambda_ref = 1.542e-6
;
; Data: t (s), Re(A) (sqrt(W)), Im(A) (sqrt(W)):
-1.060546875e-12, 301.1675062e-6, 13.38887084e-6
-1.0546875e-12, 269.3985524e-6, 8.204288237e-6
-1.048828125e-12, 238.3655836e-6, 17.65368233e-6
-1.04296875e-12, 214.3646665e-6, 39.86458071e-6
-1.037109375e-12, 202.6548378e-6, 70.38641116e-6
-1.03125e-12, 206.3710976e-6, 102.8766499e-6
-1.025390625e-12, 225.7902666e-6, 130.1630061e-6
-1.01953125e-12, 258.1078369e-6, 145.5025529e-6
-1.013671875e-12, 297.788404e-6, 143.8249603e-6
-1.0078125e-12, 337.4420634e-6, 122.7466934e-6
-1.001953125e-12, 369.0779386e-6, 83.17521571e-6
-996.09375e-15, 385.514947e-6, 29.38288892e-6
-990.234375e-15, 381.7023406e-6, -31.48765938e-6
-984.375e-15, 355.7211947e-6, -90.43204463e-6
-978.515625e-15, 309.295599e-6, -137.9622621e-6
-972.65625e-15, 247.7249278e-6, -165.6399306e-6
-966.796875e-15, 179.2402493e-6, -167.5138841e-6
-960.9375e-15, 113.8743905e-6, -141.2185238e-6
-955.078125e-15, 62.00585109e-6, -88.54065122e-6
-949.21875e-15, 32.78474512e-6, -15.34896089e-6
-943.359375e-15, 32.66997341e-6, 69.11487535e-6
-937.5e-15, 64.29823128e-6, 153.4819264e-6
-931.640625e-15, 125.8664109e-6, 225.8548984e-6
-925.78125e-15, 211.1417205e-6, 275.527617e-6
-919.921875e-15, 310.1253668e-6, 294.5808434e-6
-914.0625e-15, 410.2981341e-6, 279.1327724e-6
-908.203125e-15, 498.2856605e-6, 230.0719059e-6
-902.34375e-15, 561.7141227e-6, 153.1672221e-6
-896.484375e-15, 590.9959952e-6, 58.52760701e-6
-890.625e-15, 580.7957536e-6, -40.53758988e-6
-884.765625e-15, 530.973321e-6, -129.1290666e-6
-878.90625e-15, 446.8779093e-6, -192.6471915e-6
-873.046875e-15, 338.9521985e-6, -218.7253548e-6
-867.1875e-15, 221.6925994e-6, -198.957417e-6
-861.328125e-15, 112.0853653e-6, -130.1897353e-6
-855.46875e-15, 27.69485625e-6, -15.20200261e-6
-849.609375e-15, -15.38296089e-6, 137.3191738e-6
-843.75e-15, -4.472554415e-6, 313.5177115e-6
-837.890625e-15, 68.04718487e-6, 495.7309004e-6
-832.03125e-15, 203.6218577e-6, 664.3192458e-6
-826.171875e-15, 397.0562029e-6, 799.757096e-6
-820.3125e-15, 636.7752372e-6, 884.7572537e-6
-814.453125e-15, 905.7983802e-6, 906.2066417e-6
-808.59375e-15, 1.183328436e-3, 856.7135515e-6
-802.734375e-15, 1.446785585e-3, 735.6056074e-6
-796.875e-15, 1.674068645e-3, 549.2685394e-6
-791.015625e-15, 1.845807437e-3, 310.7772942e-6
-785.15625e-15, 1.947380269e-3, 38.84003759e-6
-779.296875e-15, 1.970503375e-3, -243.8533464e-6
-773.4375e-15, 1.914246379e-3, -512.7221176e-6
-767.578125e-15, 1.785382242e-3, -743.6205308e-6
-761.71875e-15, 1.598037134e-3, -915.170452e-6
-755.859375e-15, 1.37266337e-3, -1.010876512e-3
-750e-15, 1.134415537e-3, -1.020828977e-3
-744.140625e-15, 911.063562e-6, -942.847059e-6
-738.28125e-15, 730.6214631e-6, -782.9717143e-6
-732.421875e-15, 618.899985e-6, -555.2739713e-6
-726.5625e-15, 597.1993576e-6, -280.9977588e-6
-720.703125e-15, 680.3424235e-6, 12.89625594e-6
-714.84375e-15, 875.2110805e-6, 295.6766864e-6
-708.984375e-15, 1.179897463e-3, 535.1307681e-6
-703.125e-15, 1.583524726e-3, 700.0209379e-6
-697.265625e-15, 2.066738662e-3, 762.5155857e-6
-691.40625e-15, 2.602825122e-3, 700.4013455e-6
-685.546875e-15, 3.159369967e-3, 498.9043936e-6
-679.6875e-15, 3.70034632e-3, 151.9859359e-6
-673.828125e-15, 4.188486988e-3, -336.9738881e-6
-667.96875e-15, 4.587778897e-3, -955.1374722e-6
-662.109375e-15, 4.865904847e-3, -1.680802877e-3
-656.25e-15, 4.99645999e-3, -2.484576029e-3
-650.390625e-15, 4.960788905e-3, -3.331039163e-3
-644.53125e-15, 4.749322737e-3, -4.180808757e-3
-638.671875e-15, 4.362339281e-3, -4.992856145e-3
-632.8125e-15, 3.810114835e-3, -5.726947759e-3
-626.953125e-15, 3.11247802e-3, -6.346052123e-3
-621.09375e-15, 2.297808998e-3, -6.8185615e-3
-615.234375e-15, 1.401552541e-3, -7.120190292e-3
-609.375e-15, 464.3331652e-6, -7.235439771e-3
-603.515625e-15, -470.2222249e-6, -7.158555034e-3
-597.65625e-15, -1.357833218e-3, -6.89393884e-3
-591.796875e-15, -2.155953826e-3, -6.456021712e-3
-585.9375e-15, -2.826063607e-3, -5.86861499e-3
-580.078125e-15, -3.335734178e-3, -5.163793733e-3
-574.21875e-15, -3.660363311e-3, -4.380372405e-3
-568.359375e-15, -3.784497383e-3, -3.562051465e-3
-562.5e-15, -3.702694295e-3, -2.755328303e-3
-556.640625e-15, -3.419907343e-3, -2.00727956e-3
-550.78125e-15, -2.951392726e-3, -1.363329505e-3
-544.921875e-15, -2.322159827e-3, -865.1172435e-6
-539.0625e-15, -1.565997265e-3, -548.5629724e-6
-533.203125e-15, -724.1222574e-6, -442.2129169e-6
-527.34375e-15, 156.4826596e-6, -565.9190617e-6
-521.484375e-15, 1.024964983e-3, -929.8886259e-6
-515.625e-15, 1.828636802e-3, -1.534122173e-3
-509.765625e-15, 2.515051518e-3, -2.368247705e-3
