; Pulse saved with RP Fiber Power
; Domain: time.
;
; t1 = -2.994140625e-12
; t2 = 3e-12
; dt = 5.859375e-15
; lambda_ref = 1.542e-6
;
; Data: t (s), Re(A) (sqrt(W)), Im(A) (sqrt(W)):
-29.296875e-15, 0.4754558748, 7.458243172e-3
-23.4375e-15, 0.4859674349, 2.8476831e-3
-17.578125e-15, 0.4949551941, -1.749169507e-3
-11.71875e-15, 0.5022693072, -6.291635193e-3
-5.859375e-15, 0.5077725435, -0.01073805504
181.4380082e-30, 0.5113447955, -0.01504660572
5.859375e-15, 0.5128875533, -0.01917625981
11.71875e-15, 0.5123281427, -0.02308788583
17.578125e-15, 0.5096235102, -0.02674546902
23.4375e-15, 0.50476333, -0.03011741835
29.296875e-15, 0.4977722183, -0.03317790807
35.15625e-15, 0.4887108635, -0.03590818469
41.015625e-15, 0.4776759197, -0.03829775349
46.875e-15, 0.4647985678, -0.04034534455
52.734375e-15, 0.4502417141, -0.0420595505
58.59375e-15, 0.4341958731, -0.04345902999
64.453125e-15, 0.4168738637, -0.04457218434
70.3125e-15, 0.3985045294, -0.04543624139
76.171875e-15, 0.379325767, -0.04609571813
82.03125e-15, 0.3595772133, -0.04660028233
87.890625e-15, 0.3394929729, -0.04700208788
93.75e-15, 0.3192947864, -0.04735271684
99.609375e-15, 0.2991860179, -0.04769991665
105.46875e-15, 0.2793467914, -0.04808436772
111.328125e-15, 0.2599305288, -0.04853674504
117.1875e-15, 0.2410620403, -0.0490753435
123.046875e-15, 0.2228372029, -0.04970451381
128.90625e-15, 0.2053241381, -0.05041410486
134.765625e-15, 0.1885656846, -0.05118003031
140.625e-15, 0.1725828679, -0.0519659796
146.484375e-15, 0.1573790012, -0.05272618229
152.34375e-15, 0.142944026, -0.05340902322
158.203125e-15, 0.1292587184, -0.05396120603
164.0625e-15, 0.1162984378, -0.05433208916
169.921875e-15, 0.1040361833, -0.05447778289
175.78125e-15, 0.09244483099, -0.0543646066
181.640625e-15, 0.0814985409, -0.0539715644
187.5e-15, 0.07117342964, -0.05329159865
193.359375e-15, 0.06144768585, -0.05233151454
199.21875e-15, 0.05230135242, -0.05111061879
205.078125e-15, 0.04371600128, -0.04965826289
210.9375e-15, 0.03567448891, -0.0480106058
216.796875e-15, 0.02816090984, -0.04620699504
222.65625e-15, 0.02116077756, -0.0442863954
228.515625e-15, 0.01466137309, -0.04228426537
234.375e-15, 8.652129765e-3, -0.04023019829
240.234375e-15, 3.124883882e-3, -0.03814652146
246.09375e-15, -1.926177273e-3, -0.03604790302
251.953125e-15, -6.504991796e-3, -0.03394187604
257.8125e-15, -0.01061456462, -0.03183007488
263.671875e-15, -0.01425831383, -0.02970990735
269.53125e-15, -0.01744166331, -0.02757636693
275.390625e-15, -0.02017364944, -0.02542372215
281.25e-15, -0.02246827669, -0.02324689479
287.109375e-15, -0.02434537602, -0.02104243578
292.96875e-15, -0.02583078706, -0.0188091053
298.828125e-15, -0.02695579128, -0.01654813841
304.6875e-15, -0.02775584689, -0.0142633163
310.546875e-15, -0.02826879388, -0.01196095877
316.40625e-15, -0.02853278456, -9.649913761e-3
322.265625e-15, -0.02858423333, -7.34155789e-3
328.125e-15, -0.0284560621, -5.049759467e-3
333.984375e-15, -0.0281764494, -2.79071104e-3
339.84375e-15, -0.02776819044, -582.5280269e-6
345.703125e-15, -0.02724866374, 1.555460886e-3
351.5625e-15, -0.02663030545, 3.603742422e-3
357.421875e-15, -0.02592143039, 5.543895458e-3
363.28125e-15, -0.02512722241, 7.359966665e-3
369.140625e-15, -0.02425074061, 9.039744585e-3
375e-15, -0.02329384163, 0.01057572345
380.859375e-15, -0.02225798063, 0.0119655877
386.71875e-15, -0.02114490507, 0.01321212719
392.578125e-15, -0.0199572792, 0.01432259366
398.4375e-15, -0.01869926822, 0.01530760608
404.296875e-15, -0.01737707549, 0.01617978417
410.15625e-15, -0.01599937985, 0.01695231923
416.015625e-15, -0.01457758426, 0.01763767624
421.875e-15, -0.0131257769, 0.01824656794
427.734375e-15, -0.01166033293, 0.01878726872
433.59375e-15, -0.01019914223, 0.01926526583
439.453125e-15, -8.760524071e-3, 0.01968319673
445.3125e-15, -7.361960965e-3, 0.02004100351
451.171875e-15, -6.018832047e-3, 0.02033624753
457.03125e-15, -4.743334425e-3, 0.02056455563
462.890625e-15, -3.543747849e-3, 0.02072019584
468.75e-15, -2.424131801e-3, 0.02079679086
474.609375e-15, -1.384463309e-3, 0.0207881626
480.46875e-15, -421.1510742e-6, 0.02068926503
486.328125e-15, 472.18477e-6, 0.0204971174
492.1875e-15, 1.303790352e-3, 0.02021161419
498.046875e-15, 2.082819196e-3, 0.01983607754
503.90625e-15, 2.818409343e-3, 0.01937744151
509.765625e-15, 3.518837007e-3, 0.01884601275
515.625e-15, 4.190770202e-3, 0.01825482641
521.484375e-15, 4.838647572e-3, 0.0176186868
527.34375e-15, 5.464223013e-3, 0.01695303277
533.203125e-15, 6.066333551e-3, 0.01627278326
539.0625e-15, 6.640951294e-3, 0.01559130021
544.921875e-15, 7.181560234e-3, 0.01491956408
550.78125e-15, 7.679855185e-3, 0.0142656098
556.640625e-15, 8.126702776e-3, 0.01363423188
562.5e-15, 8.513249192e-3, 0.01302694705
568.359375e-15, 8.832025253e-3, 0.01244219874
574.21875e-15, 9.077897409e-3, 0.01187579157
580.078125e-15, 9.248743524e-3, 0.01132154317
585.9375e-15, 9.345784735e-3, 0.010772127
591.796875e-15, 9.373562857e-3, 0.01022005146
597.65625e-15, 9.339599612e-3, 9.658685042e-3
603.515625e-15, 9.253800794e-3, 9.083208553e-3
609.375e-15, 9.127676192e-3, 8.491367161e-3
615.234375e-15, 8.97344223e-3, 7.883914572e-3
621.09375e-15, 8.803069518e-3, 7.264687141e-3
626.953125e-15, 8.627340296e-3, 6.640305449e-3
632.8125e-15, 8.454990865e-3, 6.019557085e-3
638.671875e-15, 8.292024976e-3, 5.412553709e-3
644.53125e-15, 8.141285603e-3, 4.829770982e-3
650.390625e-15, 8.002355473e-3, 4.281074436e-3
656.25e-15, 7.871818205e-3, 3.774817624e-3
662.109375e-15, 7.743859136e-3, 3.317082031e-3
667.96875e-15, 7.611131293e-3, 2.911116387e-3
673.828125e-15, 7.465772066e-3, 2.557025942e-3
679.6875e-15, 7.3004404e-3, 2.251753472e-3
685.546875e-15, 7.109254134e-3, 1.98937544e-3
691.40625e-15, 6.888534214e-3, 1.761704659e-3
697.265625e-15, 6.637295576e-3, 1.559148804e-3
703.125e-15, 6.357453823e-3, 1.371731256e-3
708.984375e-15, 6.05373836e-3, 1.190149962e-3
714.84375e-15, 5.733319388e-3, 1.006741591e-3
720.703125e-15, 5.405174671e-3, 816.2350783e-6
726.5625e-15, 5.079246062e-3, 616.2145557e-6
732.421875e-15, 4.765464628e-3, 407.2557425e-6
738.28125e-15, 4.47274996e-3, 192.7401993e-6
744.140625e-15, 4.208104116e-3, -21.61845588e-6
750e-15, 3.975915289e-3, -228.4827232e-6
755.859375e-15, 3.7775594e-3, -419.7657302e-6
761.71875e-15, 3.611344568e-3, -587.5903963e-6
767.578125e-15, 3.472794671e-3, -725.2376538e-6
773.4375e-15, 3.355225723e-3, -827.9788288e-6
779.296875e-15, 3.250540004e-3, -893.6900932e-6
785.15625e-15, 3.150148256e-3, -923.1672873e-6
791.015625e-15, 3.045925973e-3, -920.0968025e-6
796.875e-15, 2.931110138e-3, -890.6862392e-6
802.734375e-15, 2.80104554e-3, -843.005948e-6
808.59375e-15, 2.653697409e-3, -786.1288646e-6
814.453125e-15, 2.489865005e-3, -729.1753042e-6
820.3125e-15, 2.313061777e-3, -680.371836e-6
826.171875e-15, 2.129070221e-3, -646.2234409e-6
832.03125e-15, 1.945225492e-3, -630.8821677e-6
837.890625e-15, 1.769520341e-3, -635.7765444e-6
843.75e-15, 1.609646174e-3, -659.5436362e-6
849.609375e-15, 1.472087959e-3, -698.2773128e-6
855.46875e-15, 1.361376519e-3, -746.0710779e-6
861.328125e-15, 1.279577366e-3, -795.7947126e-6
867.1875e-15, 1.226066454e-3, -840.0092372e-6
873.046875e-15, 1.197613784e-3, -871.9033231e-6
878.90625e-15, 1.188765601e-3, -886.1323336e-6
884.765625e-15, 1.192484833e-3, -879.4585563e-6
890.625e-15, 1.200977927e-3, -851.1222291e-6
896.484375e-15, 1.206609136e-3, -802.909094e-6
902.34375e-15, 1.202787155e-3, -738.9153511e-6
908.203125e-15, 1.184709968e-3, -665.0420751e-6
914.0625e-15, 1.149873411e-3, -588.2785068e-6
919.921875e-15, 1.098284043e-3, -515.8573356e-6
925.78125e-15, 1.032358737e-3, -454.3832769e-6
931.640625e-15, 956.5336037e-6, -409.0440124e-6
937.5e-15, 876.6376823e-6, -383.0057238e-6
943.359375e-15, 799.1105067e-6, -377.0721228e-6
949.21875e-15, 730.1579231e-6, -389.6489178e-6
955.078125e-15, 674.9484574e-6, -417.0123125e-6
960.9375e-15, 636.9506656e-6, -453.8392797e-6
966.796875e-15, 617.4977081e-6, -493.925314e-6
972.65625e-15, 615.6373579e-6, -530.9957475e-6
978.515625e-15, 628.2863552e-6, -559.5091767e-6
984.375e-15, 650.6641442e-6, -575.3541541e-6
990.234375e-15, 676.9421574e-6, -576.3521777e-6
996.09375e-15, 701.0173187e-6, -562.501957e-6
1.001953125e-12, 717.3058223e-6, -535.9314463e-6
1.0078125e-12, 721.4548498e-6, -500.5634245e-6
1.013671875e-12, 710.882883e-6, -461.5418034e-6
1.01953125e-12, 685.0806957e-6, -424.5008167e-6
1.025390625e-12, 645.6344284e-6, -394.7804946e-6
1.03125e-12, 595.9671406e-6, -376.6965363e-6
1.037109375e-12, 540.8330627e-6, -372.9612963e-6
1.04296875e-12, 485.6344525e-6, -384.3296139e-6
1.048828125e-12, 435.6577165e-6, -409.513514e-6
1.0546875e-12, 395.3368462e-6, -445.3759723e-6
1.060546875e-12, 367.6469367e-6, -487.3778879e-6
1.06640625e-12, 353.7096932e-6, -530.2179869e-6
1.072265625e-12, 352.6612219e-6, -568.5766118e-6
1.078125e-12, 361.7963074e-6, -597.8572622e-6
1.083984375e-12, 376.9675068e-6, -614.81948e-6
1.08984375e-12, 393.1839452e-6, -618.0135219e-6
1.095703125e-12, 405.3275882e-6, -607.9573061e-6
1.1015625e-12, 408.886881e-6, -587.0342573e-6
1.107421875e-12, 400.6026053e-6, -559.1296731e-6
1.11328125e-12, 378.932002e-6, -529.0579835e-6
1.119140625e-12, 344.2643429e-6, -501.8612547e-6
1.125e-12, 298.858383e-6, -482.0775078e-6
1.130859375e-12, 246.5134995e-6, -473.0826879e-6
1.13671875e-12, 192.0241794e-6, -476.6015664e-6
1.142578125e-12, 140.4963559e-6, -492.4594498e-6
1.1484375e-12, 96.62201285e-6, -518.610693e-6
1.154296875e-12, 64.01476558e-6, -551.4384407e-6
1.16015625e-12, 44.70147832e-6, -586.2798569e-6
1.166015625e-12, 38.84420985e-6, -618.0983904e-6
1.171875e-12, 44.73398103e-6, -642.2050695e-6
1.177734375e-12, 59.05682152e-6, -654.9254116e-6
1.18359375e-12, 77.39094623e-6, -654.116486e-6
1.189453125e-12, 94.85982601e-6, -639.4597414e-6
1.1953125e-12, 106.8435906e-6, -612.487173e-6
1.201171875e-12, 109.6444436e-6, -576.3370293e-6
1.20703125e-12, 101.010054e-6, -535.276446e-6
1.212890625e-12, 80.4396636e-6, -494.0644819e-6
1.21875e-12, 49.22893313e-6, -457.2527267e-6
1.224609375e-12, 10.24831257e-6, -428.5287937e-6
1.23046875e-12, -32.51046249e-6, -410.1997584e-6
1.236328125e-12, -74.54928389e-6, -402.8897072e-6
1.2421875e-12, -111.5443312e-6, -405.4934456e-6
1.248046875e-12, -139.9876339e-6, -415.3907476e-6
1.25390625e-12, -157.6923494e-6, -428.8862945e-6
1.259765625e-12, -164.086714e-6, -441.8058939e-6
1.265625e-12, -160.2553768e-6, -450.1551081e-6
1.271484375e-12, -148.7255215e-6, -450.7363216e-6
1.27734375e-12, -133.0337769e-6, -441.6281782e-6
1.283203125e-12, -117.1437733e-6, -422.4549053e-6
1.2890625e-12, -104.8076677e-6, -394.4071601e-6
1.294921875e-12, -98.97351926e-6, -360.015471e-6
1.30078125e-12, -101.3331201e-6, -322.7157108e-6
1.306640625e-12, -112.0812099e-6, -286.2776841e-6
1.3125e-12, -129.9215949e-6, -254.1896482e-6
1.318359375e-12, -152.3154015e-6, -229.0989253e-6
1.32421875e-12, -175.927923e-6, -212.3993847e-6
1.330078125e-12, -197.1989976e-6, -204.0321335e-6
1.3359375e-12, -212.9430339e-6, -202.5299058e-6
1.341796875e-12, -220.8800282e-6, -205.2946326e-6
1.34765625e-12, -220.0099075e-6, -209.0597497e-6
1.353515625e-12, -210.7684886e-6, -210.4592531e-6
1.359375e-12, -194.9400949e-6, -206.6084647e-6
1.365234375e-12, -175.3429318e-6, -195.5998704e-6
1.37109375e-12, -155.3420217e-6, -176.8313086e-6
1.376953125e-12, -138.2728014e-6, -151.1112926e-6
1.3828125e-12, -126.8725628e-6, -120.5240274e-6
1.388671875e-12, -122.815132e-6, -88.0776622e-6
1.39453125e-12, -126.4270023e-6, -57.19607669e-6
1.400390625e-12, -136.6328342e-6, -31.14089964e-6
1.40625e-12, -151.1399659e-6, -12.46185498e-6
1.412109375e-12, -166.8305097e-6, -2.568125976e-6
1.41796875e-12, -180.2936001e-6, -1.493060536e-6
1.423828125e-12, -188.4062959e-6, -7.892030701e-6
1.4296875e-12, -188.8638768e-6, -19.27361241e-6
1.435546875e-12, -180.5694191e-6, -32.42434333e-6
1.44140625e-12, -163.8172546e-6, -43.95397507e-6
1.447265625e-12, -140.2399482e-6, -50.86710612e-6
1.453125e-12, -112.5285968e-6, -51.06298215e-6
1.458984375e-12, -83.97528921e-6, -43.6783513e-6
1.46484375e-12, -57.91770915e-6, -29.21575992e-6
1.470703125e-12, -37.18264965e-6, -9.43708995e-6
1.4765625e-12, -23.62519534e-6, 12.95709879e-6
1.482421875e-12, -17.84250301e-6, 34.80507964e-6
1.48828125e-12, -19.10949233e-6, 53.03361839e-6
1.494140625e-12, -25.54460236e-6, 65.18258822e-6
1.5e-12, -34.47362449e-6, 69.81257349e-6
1.505859375e-12, -42.92473944e-6, 66.72497269e-6
1.51171875e-12, -48.16532708e-6, 56.95825101e-6
1.517578125e-12, -48.18386648e-6, 42.56481948e-6
1.5234375e-12, -42.03070547e-6, 26.21199968e-6
1.529296875e-12, -29.95823395e-6, 10.68159681e-6
1.53515625e-12, -13.33835344e-6, -1.639479996e-6
1.541015625e-12, 5.624198937e-6, -9.184377981e-6
1.546875e-12, 24.32662205e-6, -11.47009958e-6
1.552734375e-12, 40.26865961e-6, -9.152814704e-6
1.55859375e-12, 51.52527333e-6, -3.867151455e-6
1.564453125e-12, 57.1029294e-6, 2.117680519e-6
1.5703125e-12, 57.11332696e-6, 6.358286306e-6
1.576171875e-12, 52.73328994e-6, 6.725696732e-6
1.58203125e-12, 45.95981191e-6, 1.829341608e-6
1.587890625e-12, 39.20860801e-6, -8.703754347e-6
1.59375e-12, 34.83374873e-6, -24.14768602e-6
1.599609375e-12, 34.66032652e-6, -42.80946328e-6
1.60546875e-12, 39.61972816e-6, -62.34821733e-6
1.611328125e-12, 49.55748938e-6, -80.22049889e-6
1.6171875e-12, 63.25052183e-6, -94.16576606e-6
1.623046875e-12, 78.63094129e-6, -102.6386716e-6
1.62890625e-12, 93.17340803e-6, -105.1055224e-6
1.634765625e-12, 104.3713578e-6, -102.1478518e-6
1.640625e-12, 110.2107982e-6, -95.35319562e-6
1.646484375e-12, 109.5506947e-6, -87.01416552e-6
1.65234375e-12, 102.3371201e-6, -79.69344535e-6
1.658203125e-12, 89.61085646e-6, -75.73873807e-6
1.6640625e-12, 73.30732542e-6, -76.84136053e-6
1.669921875e-12, 55.88833261e-6, -83.72289045e-6
1.67578125e-12, 39.87778121e-6, -96.00945945e-6
1.681640625e-12, 27.39156759e-6, -112.3163096e-6
1.6875e-12, 19.75278652e-6, -130.5240124e-6
1.693359375e-12, 17.26602482e-6, -148.1911006e-6
1.69921875e-12, 19.19215946e-6, -163.0211268e-6
1.705078125e-12, 23.9260278e-6, -173.2918284e-6
1.7109375e-12, 29.33895372e-6, -178.162827e-6
1.716796875e-12, 33.215656e-6, -177.8027803e-6
1.72265625e-12, 33.6972887e-6, -173.3138594e-6
1.728515625e-12, 29.64165055e-6, -166.4726502e-6
1.734375e-12, 20.82919471e-6, -159.342647e-6
1.740234375e-12, 7.976171428e-6, -153.8391293e-6
1.74609375e-12, -7.44473447e-6, -151.3362144e-6
1.751953125e-12, -23.53619016e-6, -152.3959374e-6
1.7578125e-12, -38.38935401e-6, -156.6739523e-6
1.763671875e-12, -50.49153033e-6, -163.0191722e-6
1.76953125e-12, -59.04289621e-6, -169.7437589e-6
1.775390625e-12, -64.1162788e-6, -175.0050472e-6
1.78125e-12, -66.62783604e-6, -177.2176535e-6
1.787109375e-12, -68.12578601e-6, -175.4080962e-6
1.79296875e-12, -70.44307334e-6, -169.4371684e-6
1.798828125e-12, -75.28843062e-6, -160.0427834e-6
1.8046875e-12, -83.8627063e-6, -148.6942635e-6
1.810546875e-12, -96.58223113e-6, -137.2893608e-6
1.81640625e-12, -112.9683207e-6, -127.7582091e-6
1.822265625e-12, -131.7262563e-6, -121.6584809e-6
1.828125e-12, -150.997414e-6, -119.8476867e-6
1.833984375e-12, -168.7309081e-6, -122.3015761e-6
1.83984375e-12, -183.0959e-6, -128.1169913e-6
1.845703125e-12, -192.8476482e-6, -135.6980164e-6
1.8515625e-12, -197.5702244e-6, -143.0851475e-6
1.857421875e-12, -197.7454753e-6, -148.357242e-6
1.86328125e-12, -194.635425e-6, -150.0203872e-6
1.869140625e-12, -190.004764e-6, -147.3014201e-6
1.875e-12, -185.7447402e-6, -140.2852896e-6
1.880859375e-12, -183.4801885e-6, -129.869258e-6
1.88671875e-12, -184.2440499e-6, -117.5470675e-6
1.892578125e-12, -188.2882663e-6, -105.0727729e-6
1.8984375e-12, -195.0691753e-6, -94.07930886e-6
1.904296875e-12, -203.4067527e-6, -85.73622062e-6
1.91015625e-12, -211.7791956e-6, -80.52095767e-6
1.916015625e-12, -218.6843069e-6, -78.15188817e-6
1.921875e-12, -222.9855083e-6, -77.69467559e-6
1.927734375e-12, -224.1646706e-6, -77.81426534e-6
1.93359375e-12, -222.4258689e-6, -77.11256197e-6
1.939453125e-12, -218.6288636e-6, -74.47317905e-6
1.9453125e-12, -214.0699731e-6, -69.33353964e-6
1.951171875e-12, -210.1625411e-6, -61.82224889e-6
1.95703125e-12, -208.0923148e-6, -52.73083384e-6
1.962890625e-12, -208.5279489e-6, -43.32733786e-6
1.96875e-12, -211.4542033e-6, -35.05611525e-6
1.974609375e-12, -216.1666344e-6, -29.19395646e-6
1.98046875e-12, -221.4288107e-6, -26.54283841e-6
1.986328125e-12, -225.755633e-6, -27.23100051e-6
1.9921875e-12, -227.7570848e-6, -30.66851205e-6
1.998046875e-12, -226.4626092e-6, -35.66804608e-6
2.00390625e-12, -221.5513859e-6, -40.70296184e-6
2.009765625e-12, -213.4350609e-6, -44.24286649e-6
2.015625e-12, -203.1742521e-6, -45.08940255e-6
2.021484375e-12, -192.2488274e-6, -42.63481619e-6
2.02734375e-12, -182.2356151e-6, -36.98447498e-6
2.033203125e-12, -174.4686793e-6, -28.91669084e-6
2.0390625e-12, -169.7606407e-6, -19.69087587e-6
2.044921875e-12, -168.2481919e-6, -10.75088479e-6
2.05078125e-12, -169.3958901e-6, -3.394270862e-6
2.056640625e-12, -172.1540572e-6, 1.514832665e-6
2.0625e-12, -175.2305556e-6, 3.722312125e-6
2.068359375e-12, -177.4097135e-6, 3.6109668e-6
2.07421875e-12, -177.8409534e-6, 2.074711298e-6
2.080078125e-12, -176.2284584e-6, 273.5837764e-9
2.0859375e-12, -172.8781535e-6, -668.0036842e-9
2.091796875e-12, -168.593041e-6, 55.12200216e-9
2.09765625e-12, -164.4458471e-6, 2.733071213e-6
2.103515625e-12, -161.4871063e-6, 7.08050599e-6
2.109375e-12, -160.4625485e-6, 12.32476295e-6
2.115234375e-12, -161.6110438e-6, 17.41909617e-6
2.12109375e-12, -164.5933356e-6, 21.32651236e-6
2.126953125e-12, -168.5692525e-6, 23.30185511e-6
2.1328125e-12, -172.4040144e-6, 23.10116809e-6
2.138671875e-12, -174.9514466e-6, 21.06519178e-6
2.14453125e-12, -175.3436375e-6, 18.05549396e-6
2.150390625e-12, -173.2142936e-6, 15.25907376e-6
2.15625e-12, -168.7998217e-6, 13.90945411e-6
2.162109375e-12, -162.8931087e-6, 14.99362549e-6
2.16796875e-12, -156.661248e-6, 19.01764658e-6
2.173828125e-12, -151.3727255e-6, 25.88827562e-6
2.1796875e-12, -148.1020931e-6, 34.93952804e-6
2.185546875e-12, -147.4845315e-6, 45.09610843e-6
2.19140625e-12, -149.580592e-6, 55.13152855e-6
2.197265625e-12, -153.882495e-6, 63.95602254e-6
2.203125e-12, -159.457607e-6, 70.86189527e-6
2.208984375e-12, -165.1905512e-6, 75.66617018e-6
2.21484375e-12, -170.0603869e-6, 78.71739229e-6
2.220703125e-12, -173.3817468e-6, 80.7680821e-6
2.2265625e-12, -174.9495252e-6, 82.74960587e-6
2.232421875e-12, -175.0519119e-6, 85.51030362e-6
2.23828125e-12, -174.3522779e-6, 89.58620428e-6
2.244140625e-12, -173.6740501e-6, 95.06457545e-6
2.25e-12, -173.7478814e-6, 101.5745788e-6
2.255859375e-12, -174.9900461e-6, 108.405623e-6
2.26171875e-12, -177.3714579e-6, 114.7200563e-6
2.267578125e-12, -180.412193e-6, 119.8012336e-6
2.2734375e-12, -183.3028145e-6, 123.2695033e-6
2.279296875e-12, -185.1190057e-6, 125.2071431e-6
2.28515625e-12, -185.0718691e-6, 126.1577982e-6
2.291015625e-12, -182.726236e-6, 127.000207e-6
2.296875e-12, -178.1280191e-6, 128.7291504e-6
2.302734375e-12, -171.8063731e-6, 132.2016943e-6
2.30859375e-12, -164.6495957e-6, 137.9163122e-6
2.314453125e-12, -157.6874899e-6, 145.8830072e-6
2.3203125e-12, -151.8382e-6, 155.6186744e-6
2.326171875e-12, -147.6858584e-6, 166.2680354e-6
2.33203125e-12, -145.3474337e-6, 176.8167858e-6
2.337890625e-12, -144.4621899e-6, 186.3398717e-6
2.34375e-12, -144.3039455e-6, 194.2184901e-6
2.349609375e-12, -143.9836408e-6, 200.2690414e-6
2.35546875e-12, -142.6854435e-6, 204.7520502e-6
2.361328125e-12, -139.8716456e-6, 208.261751e-6
2.3671875e-12, -135.4015701e-6, 211.5302892e-6
2.373046875e-12, -129.5338642e-6, 215.2030207e-6
2.37890625e-12, -122.8152167e-6, 219.6484949e-6
2.384765625e-12, -115.8897366e-6, 224.8562254e-6
2.390625e-12, -109.2853304e-6, 230.4495963e-6
2.396484375e-12, -103.2392334e-6, 235.8085719e-6
2.40234375e-12, -97.61310162e-6, 240.2657239e-6
2.408203125e-12, -91.92209718e-6, 243.318179e-6
2.4140625e-12, -85.46990581e-6, 244.793966e-6
2.419921875e-12, -77.55087453e-6, 244.9242743e-6
2.42578125e-12, -67.66159604e-6, 244.2999878e-6
2.431640625e-12, -55.66132215e-6, 243.7239628e-6
2.4375e-12, -41.83517788e-6, 244.000116e-6
2.443359375e-12, -26.84171123e-6, 245.718157e-6
2.44921875e-12, -11.55920679e-6, 249.0942542e-6
2.455078125e-12, 3.126607249e-6, 253.9115907e-6
2.4609375e-12, 16.53394095e-6, 259.5765327e-6
2.466796875e-12, 28.3372978e-6, 265.2734804e-6
2.47265625e-12, 38.61964412e-6, 270.173471e-6
2.478515625e-12, 47.8124006e-6, 273.6375143e-6
2.484375e-12, 56.54362954e-6, 275.3579569e-6
2.490234375e-12, 65.44033494e-6, 275.3999469e-6
2.49609375e-12, 74.94333442e-6, 274.1351583e-6
2.501953125e-12, 85.18841705e-6, 272.0906365e-6
2.5078125e-12, 95.98637921e-6, 269.7607579e-6
2.513671875e-12, 106.9055446e-6, 267.4398154e-6
2.51953125e-12, 117.4286646e-6, 265.1255294e-6
2.525390625e-12, 127.1349186e-6, 262.5221544e-6
2.53125e-12, 135.8502687e-6, 259.1407319e-6
2.537109375e-12, 143.719303e-6, 254.4651597e-6
2.54296875e-12, 151.1761181e-6, 248.1326935e-6
2.548828125e-12, 158.8220267e-6, 240.0728682e-6
2.5546875e-12, 167.2463233e-6, 230.5621107e-6
2.560546875e-12, 176.8439932e-6, 220.1758486e-6
2.56640625e-12, 187.6845286e-6, 209.6515661e-6
2.572265625e-12, 199.4718777e-6, 199.7026577e-6
2.578125e-12, 211.607152e-6, 190.8374647e-6
2.583984375e-12, 223.335942e-6, 183.2366254e-6
2.58984375e-12, 233.9366061e-6, 176.723398e-6
2.595703125e-12, 242.8941736e-6, 170.8341858e-6
2.6015625e-12, 250.0098152e-6, 164.9661614e-6
2.607421875e-12, 255.4155926e-6, 158.5561145e-6
2.61328125e-12, 259.4935006e-6, 151.236533e-6
2.619140625e-12, 262.7268953e-6, 142.9224676e-6
2.625e-12, 265.5321114e-6, 133.8055814e-6
2.630859375e-12, 268.1236124e-6, 124.260563e-6
2.63671875e-12, 270.4538468e-6, 114.69664e-6
2.642578125e-12, 272.2453594e-6, 105.4034389e-6
2.6484375e-12, 273.1026981e-6, 96.44165978e-6
2.654296875e-12, 272.6669181e-6, 87.61411304e-6
2.66015625e-12, 270.7615729e-6, 78.52677883e-6
2.666015625e-12, 267.4825249e-6, 68.72058109e-6
2.671875e-12, 263.2013494e-6, 57.83183522e-6
2.677734375e-12, 258.4801183e-6, 45.73012508e-6
2.68359375e-12, 253.9230769e-6, 32.58923796e-6
2.689453125e-12, 250.0110162e-6, 18.86788677e-6
2.6953125e-12, 246.969285e-6, 5.205320626e-6
2.701171875e-12, 244.7100542e-6, -7.736506153e-6
2.70703125e-12, 242.8655402e-6, -19.43589746e-6
2.712890625e-12, 240.9008763e-6, -29.63002937e-6
2.71875e-12, 238.2700404e-6, -38.35445808e-6
2.724609375e-12, 234.5659005e-6, -45.89379154e-6
2.73046875e-12, 229.6182394e-6, -52.66249392e-6
2.736328125e-12, 223.5111792e-6, -59.05606438e-6
2.7421875e-12, 216.5184593e-6, -65.32152517e-6
2.748046875e-12, 208.9811276e-6, -71.48883443e-6
2.75390625e-12, 201.1710507e-6, -77.38338152e-6
2.759765625e-12, 193.1870879e-6, -82.71338074e-6
2.765625e-12, 184.9191463e-6, -87.19994248e-6
2.771484375e-12, 176.0922312e-6, -90.70478213e-6
2.77734375e-12, 166.3750793e-6, -93.31039714e-6
2.783203125e-12, 155.5165779e-6, -95.32478565e-6
2.7890625e-12, 143.4631463e-6, -97.20688976e-6
2.794921875e-12, 130.4169951e-6, -99.43682055e-6
2.80078125e-12, 116.8138784e-6, -102.3719372e-6
2.806640625e-12, 103.2267028e-6, -106.1363548e-6
2.8125e-12, 90.22425641e-6, -110.5789357e-6
2.818359375e-12, 78.23108064e-6, -115.3137053e-6
2.82421875e-12, 67.43145976e-6, -119.8287396e-6
2.830078125e-12, 57.74819199e-6, -123.6278261e-6
2.8359375e-12, 48.89943418e-6, -126.3593881e-6
2.841796875e-12, 40.5133415e-6, -127.8916948e-6
2.84765625e-12, 32.25998871e-6, -128.3130888e-6
2.853515625e-12, 23.95650951e-6, -127.8606546e-6
2.859375e-12, 15.61085253e-6, -126.8054979e-6
2.865234375e-12, 7.391987399e-6, -125.3364422e-6
2.87109375e-12, -460.4450451e-9, -123.483539e-6
2.876953125e-12, -7.75243018e-6, -121.1081548e-6
2.8828125e-12, -14.43544351e-6, -117.9623263e-6
2.888671875e-12, -20.65241199e-6, -113.7956526e-6
2.89453125e-12, -26.71273237e-6, -108.4712202e-6
